Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS26, L1, 5Mn
Exported On:,2022/08/24,11:06
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-06-18 13:35:00,-0.67,-0.14,0.27,1.01,1.28,14.34,27.22,95,13.91
2022-06-18 13:40:00,-0.58,-0.18,0.15,0.88,1.03,16.65,21.01,95,13.82
2022-06-18 13:45:00,-0.91,-0.12,0.19,0.78,0.97,12.65,18.21,95,13.8
2022-06-18 13:50:00,-0.66,0.18,0.11,0.73,0.84,12.51,11.94,95,13.79
2022-06-18 13:55:00,-0.63,0.53,0.04,0.65,0.69,13.44,358.6,95,13.74
2022-06-18 14:00:00,-0.62,0.59,0.06,0.51,0.57,14.97,4.98,95,13.62
2022-06-18 14:05:00,-0.6,0.14,0.04,0.54,0.58,13.64,17.9,96,13.6
2022-06-18 14:10:00,-0.61,0.48,0.05,0.57,0.62,11.62,9.21,96,13.66
2022-06-18 14:15:00,-0.76,0.13,0.11,0.5,0.6,14.46,21.55,96,13.64
2022-06-18 14:20:00,-0.73,-0.06,0.04,0.4,0.44,14.66,21.49,96,13.6
2022-06-18 14:25:00,-0.57,0.04,0.04,0.3,0.34,14.78,27.11,96,13.61
2022-06-18 14:30:00,-0.73,0.18,0.03,0.3,0.33,13.82,6.57,96,13.48
2022-06-18 14:35:00,-0.83,0.23,0.01,0.32,0.32,13.39,20.36,96,13.48
2022-06-18 14:40:00,-0.72,0.09,0.51,0.7,1.21,15.89,33.48,96,13.52
2022-06-18 14:45:00,-0.69,0.06,0.21,0.44,0.65,11.95,48.68,96,13.71
2022-06-18 14:50:00,-0.93,-0.02,0.04,0.27,0.32,7.67,45.42,95,13.69
2022-06-18 14:55:00,-0.67,0,0.15,0.28,0.42,9.47,49.89,95,13.76
2022-06-18 15:00:00,-0.74,0.12,0.25,0.44,0.69,12.67,49.61,95,13.78
2022-06-18 15:05:00,-0.8,0.12,0.05,0.29,0.34,13.67,37.26,95,13.72
2022-06-18 15:10:00,-0.78,-0.08,0.07,0.24,0.31,10.02,28.71,95,13.86
2022-06-18 15:15:00,-0.91,-0.04,0.05,0.33,0.38,8.5,26.2,93,13.98
2022-06-18 15:20:00,-0.88,-0.23,0.12,0.38,0.5,9.06,41.76,93,13.95
2022-06-18 15:25:00,-0.91,-0.05,-0.01,0.28,0.27,10.9,32.17,94,13.96
2022-06-18 15:30:00,-0.79,0.11,0.14,0.53,0.67,8.95,34.63,94,13.95
2022-06-18 15:35:00,-0.92,0.1,0.44,1.12,1.56,8.73,63.35,93,14.11
2022-06-18 15:40:00,-0.79,-0.01,0.66,1.8,2.46,7.96,85.4,92,14.09
2022-06-18 15:45:00,-0.91,0.09,0.48,1.44,1.92,7.45,91,92,14.1
2022-06-18 15:50:00,-0.74,0.06,0.95,1.64,2.59,6.04,71.56,93,14.19
2022-06-18 15:55:00,-0.67,0.09,0.76,1.9,2.66,5.03,113.8,91,14.23
2022-06-18 16:00:00,-0.73,0.02,0.76,1.82,2.58,5.13,160,91,14.27
2022-06-18 16:05:00,-0.73,-0.06,0.79,1.86,2.65,3.62,104.8,91,14.26
2022-06-18 16:10:00,-0.75,0.11,0.69,1.82,2.51,5.91,46.17,91,14.49
2022-06-18 16:15:00,-0.65,0.26,0.61,1.52,2.13,7.44,19.47,91,14.41
2022-06-18 16:20:00,-0.61,0.06,0.59,1.54,2.13,7.4,37.14,91,14.34
2022-06-18 16:25:00,-0.71,0.06,0.5,1.54,2.04,7.17,33.05,91,14.4
2022-06-18 16:30:00,-0.65,-0.01,0.42,1.47,1.89,5.44,61.05,91,14.42
2022-06-18 16:35:00,-0.59,0.01,0.51,1.42,1.93,4.15,83.7,90,14.53
2022-06-18 16:40:00,-0.54,0.02,0.54,1.39,1.93,4.26,69.97,90,14.66
2022-06-18 16:45:00,-0.71,-0.06,0.59,1.49,2.08,2.94,111.7,90,14.71
2022-06-18 16:50:00,-0.64,0.19,0.66,1.44,2.09,6.16,160.2,89,14.73
2022-06-18 16:55:00,-0.76,-0.18,0.91,1.6,2.51,5.2,132.8,90,14.71
2022-06-18 17:00:00,-0.58,0.08,0.11,0.74,0.85,6.38,114.3,90,14.69
2022-06-18 17:05:00,-0.72,0.1,0.35,0.76,1.11,5.17,101.7,90,14.66
2022-06-18 17:10:00,-0.73,0.08,0.08,0.58,0.66,6.27,113.6,91,14.68
2022-06-18 17:15:00,-0.84,0.17,0.42,1.04,1.45,5.67,96.2,91,14.72
2022-06-18 17:20:00,-0.75,-0.03,0.13,0.57,0.7,5.79,122.6,90,14.8
2022-06-18 17:25:00,-0.71,0.07,0.02,0.37,0.39,6.46,150.6,90,14.87
2022-06-18 17:30:00,-0.86,0.15,0.05,0.37,0.41,5.8,141,91,14.8
2022-06-18 17:35:00,-0.74,0.11,0.02,0.37,0.4,4.32,148.3,90,14.8
2022-06-18 17:40:00,-0.86,0.09,0.02,0.33,0.35,4.15,156.2,91,14.9
2022-06-18 17:45:00,-0.73,-0.1,-0.01,0.38,0.37,5.23,163,91,14.9
2022-06-18 17:50:00,-0.76,0.14,0,0.42,0.43,5.51,195.6,91,14.89
2022-06-18 17:55:00,-0.68,0.23,0.08,0.73,0.81,7.33,218.2,91,14.86
2022-06-18 18:00:00,-0.63,0.26,0.35,1.2,1.55,5.96,221.9,91,14.83
2022-06-18 18:05:00,-0.44,0.26,0.29,1.26,1.54,3.24,202.3,92,14.91
2022-06-18 18:10:00,-0.31,0.16,0.4,1.77,2.17,6.11,174,92,14.94
2022-06-18 18:15:00,-0.24,-0.03,0.41,1.94,2.35,6.38,187.1,92,14.94
2022-06-18 18:20:00,-0.47,0.16,0.07,0.86,0.93,7.45,192.9,92,14.9
2022-06-18 18:25:00,-0.51,0.07,0.06,0.67,0.73,7.16,174.7,92,14.9
2022-06-18 18:30:00,-0.6,0.06,0.03,0.6,0.63,6.99,174.6,92,14.87
2022-06-18 18:35:00,-0.55,0.31,0.01,0.61,0.62,5.09,205,93,14.86
2022-06-18 18:40:00,-0.86,0.16,-0.01,0.57,0.57,5.23,185.9,93,14.9
2022-06-18 18:45:00,-0.48,0.32,-0.01,0.57,0.57,5.6,172.7,93,14.85
2022-06-18 18:50:00,-0.81,-0.04,-0.02,0.61,0.59,4.92,164.5,93,14.89
2022-06-18 18:55:00,-0.78,0.42,-0.02,0.59,0.58,5.29,158.3,93,14.9
2022-06-18 19:00:00,-0.83,0.28,0.02,0.78,0.8,5.83,183.7,93,14.9
2022-06-18 19:05:00,-0.72,0.16,0.07,0.97,1.04,5.11,186.3,93,14.98
2022-06-18 19:10:00,-0.6,0.17,0.09,1.14,1.23,5.45,184.6,94,15
2022-06-18 19:15:00,-0.74,0.13,0.09,1.08,1.17,5.13,174.9,94,15
2022-06-18 19:20:00,-0.68,0.15,0.08,1.03,1.11,4.27,195.7,94,15
2022-06-18 19:25:00,-0.69,0.16,0.06,0.99,1.05,3.63,163.7,94,15
2022-06-18 19:30:00,-0.67,0.01,0.06,0.92,0.98,2.95,140.1,94,15
2022-06-18 19:35:00,-0.75,0.02,0.06,0.95,1.02,3.13,159.8,94,15.07
2022-06-18 19:40:00,-0.89,0.17,0.05,0.97,1.03,2.51,146.2,94,15.05
2022-06-18 19:45:00,-0.87,0.11,0.05,0.98,1.02,3.15,163.2,94,15.1
2022-06-18 19:50:00,-0.8,0.01,0.03,0.97,1.01,3.15,189.1,94,15.1
2022-06-18 19:55:00,-0.86,0.05,0.02,0.95,0.97,2.35,197.8,94,15.15
2022-06-18 20:00:00,-0.99,0.53,0.04,1.14,1.17,2.95,223.1,94,15.2
2022-06-18 20:05:00,-0.61,0.15,0.07,1.37,1.44,2.07,237.3,94,15.23
2022-06-18 20:10:00,-0.5,0.09,0.08,1.58,1.67,3.68,249.5,94,15.3
2022-06-18 20:15:00,-0.7,0.34,0.18,1.89,2.06,4.43,242.9,93,15.4
2022-06-18 20:20:00,-0.53,0.54,0.47,2.89,3.36,4.14,199.2,93,15.4
2022-06-18 20:25:00,-0.7,0.12,0.12,1.93,2.05,3.39,175,94,15.32
2022-06-18 20:30:00,-0.61,0.14,0.07,1.75,1.82,4,155.2,94,15.31
2022-06-18 20:35:00,-0.62,0.21,0.06,1.56,1.62,3.52,150,94,15.3
2022-06-18 20:40:00,-0.61,0.36,0.03,1.45,1.48,3.68,140.6,94,15.3
2022-06-18 20:45:00,-0.62,0.24,0.02,1.26,1.28,4.9,147.2,94,15.3
2022-06-18 20:50:00,-0.62,0.26,0.01,1.22,1.23,3.5,134.6,94,15.3
2022-06-18 20:55:00,-0.77,0.07,-0.01,1.21,1.2,2.05,118.8,94,15.3
2022-06-18 21:00:00,-0.58,0.41,-0.01,1.11,1.1,2.45,149,94,15.32
2022-06-18 21:05:00,-0.58,0.21,0,1.08,1.08,2.7,159,94,15.4
2022-06-18 21:10:00,-0.57,0.14,-0.02,1.09,1.08,2.71,173.8,94,15.4
2022-06-18 21:15:00,-0.61,0,0.03,1.05,1.08,2.92,171.9,94,15.4
2022-06-18 21:20:00,-0.72,-0.11,0.17,1.24,1.41,2.35,178.1,94,15.43
2022-06-18 21:25:00,-0.74,0.23,0.04,1.03,1.07,3.01,174.2,94,15.51
2022-06-18 21:30:00,-0.81,0.28,-0.01,0.99,0.99,3.51,164.4,93,15.6
2022-06-18 21:35:00,-0.64,0.35,0,1.06,1.07,2.94,199.6,93,15.6
2022-06-18 21:40:00,-0.85,0.24,-0.03,1.12,1.09,3.32,200.3,93,15.57
2022-06-18 21:45:00,-0.71,0.17,-0.01,1.17,1.16,4.11,226,93,15.5
2022-06-18 21:50:00,-0.93,0.29,0.07,1.66,1.73,5.69,239.5,94,15.41
2022-06-18 21:55:00,-0.9,0.75,0.12,2.03,2.15,5.89,227.1,94,15.31
2022-06-18 22:00:00,-0.83,0.85,0.06,1.58,1.64,5.84,214.6,94,15.15
2022-06-18 22:05:00,-0.95,0.66,0.07,1.65,1.72,4.62,207.6,95,14.98
2022-06-18 22:10:00,-0.9,0.53,0.21,1.82,2.03,5.73,201.3,95,14.68
2022-06-18 22:15:00,-0.78,0.35,0,1.29,1.29,6.94,200.9,96,14.7
2022-06-18 22:20:00,-0.64,0.4,0.02,0.89,0.91,8.42,199.2,96,14.66
2022-06-18 22:25:00,-0.83,0.47,-0.01,0.72,0.71,9.21,212.8,95,14.72
2022-06-18 22:30:00,-0.88,-0.13,-0.02,0.7,0.68,11.17,229,94,15.12
2022-06-18 22:35:00,-0.86,-0.08,0,0.73,0.73,10.52,229.2,93,15.43
2022-06-18 22:40:00,-0.86,-0.18,-0.03,0.64,0.61,8.17,222.5,93,15.4
2022-06-18 22:45:00,-1.09,0.1,0.05,1.07,1.11,8.02,213.2,93,15.4
2022-06-18 22:50:00,-1.02,0.35,0.07,0.94,1.01,7.7,212.2,93,15.4
2022-06-18 22:55:00,-0.83,0.4,0.07,1.13,1.19,9.36,213.1,93,15.42
2022-06-18 23:00:00,-0.66,0.4,-0.03,0.59,0.55,9.27,211,93,15.47
2022-06-18 23:05:00,-0.8,0.42,-0.02,0.49,0.47,8.96,215,93,15.5
2022-06-18 23:10:00,-0.86,0.27,-0.06,0.5,0.45,9.67,219,91,15.58
2022-06-18 23:15:00,-0.86,0.23,0.26,1.26,1.53,10.97,218.6,91,15.6
2022-06-18 23:20:00,-0.89,-0.01,0.05,0.94,0.99,12.5,237.1,89,15.53
2022-06-18 23:25:00,-0.95,-0.31,0.03,0.63,0.66,13.17,245.3,86,15.6
2022-06-18 23:30:00,-0.89,-0.21,0.03,0.88,0.92,13.45,241.3,85,15.43
2022-06-18 23:35:00,-0.75,-0.08,0.03,0.81,0.84,13.77,250.9,84,15.31
2022-06-18 23:40:00,-1.15,-0.08,0.02,0.76,0.78,9.84,248.3,85,15.16
2022-06-18 23:45:00,-0.99,0.01,0.03,0.94,0.97,10.88,243.5,86,14.94
2022-06-18 23:50:00,-0.84,-0.07,0.03,1.22,1.25,9.2,243.5,85,14.79
2022-06-18 23:55:00,-0.86,0.19,0,1.2,1.21,8.85,234.5,86,14.61
2022-06-19 00:00:00,-1.01,0.13,-0.03,0.44,0.42,10.45,234.3,86,14.5
2022-06-19 00:05:00,-0.96,-0.08,-0.03,0.38,0.34,11.68,231.9,86,14.37
2022-06-19 00:10:00,-0.87,-0.14,-0.01,0.57,0.56,9.84,226.4,86,14.28
2022-06-19 00:15:00,-0.72,0.11,-0.06,0.66,0.59,8.89,226,87,14.02
2022-06-19 00:20:00,-0.85,-0.14,-0.03,0.57,0.54,9.69,225.8,88,13.91
2022-06-19 00:25:00,-0.9,-0.04,-0.02,0.5,0.47,9.81,225.3,88,13.86
2022-06-19 00:30:00,-0.78,0.01,-0.03,0.36,0.33,12.49,233,88,13.81
2022-06-19 00:35:00,-0.9,0.2,-0.03,0.37,0.35,13.22,236.2,88,13.87
2022-06-19 00:40:00,-0.64,-0.04,-0.02,0.33,0.31,12.72,238.8,87,13.8
2022-06-19 00:45:00,-0.8,-0.01,-0.04,0.39,0.35,10.85,240.2,88,13.69
2022-06-19 00:50:00,-0.83,0.07,-0.02,0.46,0.44,10.99,244.6,88,13.6
2022-06-19 00:55:00,-0.92,-0.08,0.05,1.29,1.34,11.38,247.7,88,13.54
2022-06-19 01:00:00,-0.83,-0.09,0.05,1.29,1.34,12.02,239.1,88,13.5
2022-06-19 01:05:00,-0.81,0.03,Z/S,Z/S,Z/S,13.64,234,88,13.42
2022-06-19 01:10:00,-0.81,0.01,Z/S,Z/S,Z/S,11.89,232.2,88,13.33
2022-06-19 01:15:00,-0.58,0.03,Z/S,Z/S,Z/S,11.68,233.1,89,13.28
2022-06-19 01:20:00,-0.9,0.14,Z/S,Z/S,Z/S,12.31,230.6,89,13.2
2022-06-19 01:25:00,-0.71,0.22,Z/S,Z/S,Z/S,12.33,230.4,89,13.13
2022-06-19 01:30:00,-0.72,-0.05,Z/S,Z/S,Z/S,12.64,231.8,89,13.1
2022-06-19 01:35:00,-0.81,0.21,Z/S,Z/S,Z/S,14.01,233.9,89,13.08
2022-06-19 01:40:00,-0.84,0.13,Z/S,Z/S,Z/S,11.23,233.7,89,13
2022-06-19 01:45:00,-0.73,-0.05,Z/S,Z/S,Z/S,10.13,236,89,12.92
2022-06-19 01:50:00,-0.62,-0.06,Z/S,Z/S,Z/S,10.91,236.5,90,12.85
2022-06-19 01:55:00,-0.77,-0.03,Z/S,Z/S,Z/S,10.95,237,90,12.78
2022-06-19 02:00:00,-0.96,-0.15,Z/S,Z/S,Z/S,11.12,232.6,90,12.7
2022-06-19 02:05:00,-0.7,0.16,-0.01,0.44,0.44,9.61,228.4,90,12.69
2022-06-19 02:10:00,-0.77,-0.06,-0.05,0.46,0.41,8.81,223.2,90,12.6
2022-06-19 02:15:00,-0.89,0.11,-0.01,0.47,0.46,7.93,228.1,91,12.5
2022-06-19 02:20:00,-0.91,0.14,-0.02,0.47,0.45,7.23,224.2,91,12.46
2022-06-19 02:25:00,-0.92,-0.19,-0.01,0.42,0.41,8.19,217.2,91,12.32
2022-06-19 02:30:00,-0.55,0.17,-0.03,0.4,0.37,10.35,215.9,92,12.3
2022-06-19 02:35:00,-0.79,0.28,-0.03,0.33,0.31,10.6,218.4,92,12.3
2022-06-19 02:40:00,-0.91,0.08,-0.04,0.35,0.31,8.47,224.8,92,12.37
2022-06-19 02:45:00,-0.97,-0.02,0.01,0.31,0.32,9.62,223.8,91,12.48
2022-06-19 02:50:00,-0.76,-0.06,0.01,0.46,0.47,8.89,224.1,90,12.74
2022-06-19 02:55:00,-0.85,-0.01,-0.03,0.61,0.57,8.34,220.4,89,12.8
2022-06-19 03:00:00,-0.95,-0.05,-0.05,0.5,0.45,7.66,205.9,89,12.73
2022-06-19 03:05:00,Z/S,0.38,0.06,0.83,0.89,8.33,191.3,90,12.7
2022-06-19 03:10:00,Z/S,0.09,0.02,1,1.02,10.1,183.6,90,12.56
2022-06-19 03:15:00,Z/S,0.08,-0.03,0.49,0.46,10.1,179.1,91,12.46
2022-06-19 03:20:00,Z/S,0.24,0.29,0.6,0.89,9.16,184.4,91,12.4
2022-06-19 03:25:00,Z/S,0.03,0.19,0.63,0.82,9.82,188.2,91,12.4
2022-06-19 03:30:00,Z/S,0.26,-0.03,0.43,0.4,10.13,192.4,91,12.5
2022-06-19 03:35:00,814,0.02,0.19,0.88,1.06,8.76,198.5,91,12.5
2022-06-19 03:40:00,217.7,0.61,-0.01,0.52,0.51,9.61,208,90,12.64
2022-06-19 03:45:00,1.66,0.5,-0.03,0.37,0.34,11.17,212.5,89,12.75
2022-06-19 03:50:00,0.42,0.5,-0.04,0.43,0.39,10.78,219,89,12.8
2022-06-19 03:55:00,-0.44,0.2,-0.03,0.5,0.48,11.17,219.6,89,12.83
2022-06-19 04:00:00,-0.67,0,-0.01,0.61,0.6,11.8,221.5,89,12.9
2022-06-19 04:05:00,-0.82,-0.04,-0.03,0.68,0.65,12.48,221.2,88,12.9
2022-06-19 04:10:00,-0.91,-0.23,0.09,1.32,1.41,12.57,221.5,88,12.9
2022-06-19 04:15:00,-0.82,Z/S,0.03,1.25,1.28,11.99,226.1,88,12.9
2022-06-19 04:20:00,-0.98,Z/S,0,0.94,0.93,12.98,232.2,88,12.96
2022-06-19 04:25:00,-0.82,Z/S,-0.04,0.64,0.6,14.39,232,88,13
2022-06-19 04:30:00,-0.69,Z/S,-0.02,0.64,0.63,11.12,241.7,88,13
2022-06-19 04:35:00,-0.83,Z/S,0.09,1.06,1.15,10.21,249,89,12.93
2022-06-19 04:40:00,-1.05,Z/S,0.06,0.91,0.97,9.53,250.4,89,12.9
2022-06-19 04:45:00,-0.97,Z/S,0.03,0.72,0.76,11.22,236.3,89,12.9
2022-06-19 04:50:00,-0.94,Z/S,0.06,1.04,1.1,11.85,238.7,90,12.9
2022-06-19 04:55:00,-0.92,Z/S,0.03,1.11,1.14,10.19,239.7,90,12.9
2022-06-19 05:00:00,-0.71,Z/S,0.09,1.61,1.7,10.41,247.5,90,12.9
2022-06-19 05:05:00,-0.45,0.15,0.12,2.11,2.23,12.74,253.5,90,12.9
2022-06-19 05:10:00,-0.51,-0.01,0.32,1.8,2.12,11.47,248.6,89,13
2022-06-19 05:15:00,-0.45,0.1,0.28,1.86,2.14,11.56,241.8,89,13
2022-06-19 05:20:00,-0.36,0,0.46,1.64,2.1,12.72,241.6,89,13.04
2022-06-19 05:25:00,-0.82,0.05,-0.01,0.65,0.64,9.4,242.5,89,13.1
2022-06-19 05:30:00,-0.63,0.27,0.26,1.02,1.27,14.73,260.6,88,13.15
2022-06-19 05:35:00,-0.11,0.05,1.19,2.01,3.2,13.04,251.3,87,13.32
2022-06-19 05:40:00,-0.9,0.09,0.1,1.26,1.36,10.14,239.7,88,13.26
2022-06-19 05:45:00,-0.48,-0.03,0.2,1.87,2.06,12.32,253.3,88,13.26
2022-06-19 05:50:00,-0.8,0.16,0.15,0.78,0.92,12.01,250.7,86,13.3
2022-06-19 05:55:00,-0.63,0.05,0.2,0.68,0.87,14.08,252.4,86,13.34
2022-06-19 06:00:00,-0.84,0.17,0.19,1.15,1.34,11.31,246,86,13.4
2022-06-19 06:05:00,-0.69,0.2,0.13,1,1.13,10.65,243.6,86,13.4
2022-06-19 06:10:00,-0.74,0.24,0.08,0.81,0.89,10.31,246.1,86,13.38
2022-06-19 06:15:00,-0.64,-0.05,0.2,1.44,1.64,13.26,239.7,86,13.4
2022-06-19 06:20:00,-0.62,0.3,0.26,0.97,1.22,14.96,253.2,85,13.4
2022-06-19 06:25:00,-0.93,0.38,0.06,0.53,0.59,12.14,254.3,85,13.4
2022-06-19 06:30:00,-0.44,0.41,0.36,0.99,1.36,15.58,255.5,84,13.5
2022-06-19 06:35:00,-0.61,0.58,0.42,1.11,1.53,13.71,246.6,83,13.6
2022-06-19 06:40:00,-0.76,0.21,0.27,1.06,1.33,13.02,250.8,84,13.62
2022-06-19 06:45:00,-0.82,0.21,0.2,0.91,1.11,12.97,247.6,83,13.8
2022-06-19 06:50:00,-0.57,0.39,0.52,1.32,1.84,11.94,247.1,82,13.93
2022-06-19 06:55:00,-0.51,0.34,0.35,0.99,1.34,10.41,250.3,81,14.08
2022-06-19 07:00:00,-0.29,0.3,0.49,1.07,1.56,12.08,237.8,80,14.24
2022-06-19 07:05:00,0.32,0.22,1.34,2.08,3.42,11.57,269.9,79,14.69
2022-06-19 07:10:00,0.27,0.44,0.76,1.5,2.27,13.26,260.5,74,15.33
2022-06-19 07:15:00,-0.36,0.28,0.16,0.53,0.7,13.57,257.5,74,15.28
2022-06-19 07:20:00,-0.39,0.18,0.37,0.98,1.35,16.57,257.2,73,15.38
2022-06-19 07:25:00,0.4,0.1,1.21,1.96,3.17,14.21,265.8,73,15.41
2022-06-19 07:30:00,2.77,0.43,3.94,3.56,7.5,20.35,285.6,71,15.92
2022-06-19 07:35:00,12.57,0.28,7.35,7.43,14.78,15.08,275,70,16.23
2022-06-19 07:40:00,2.77,0.22,1.32,1.62,2.94,17.84,261.5,70,16.15
2022-06-19 07:45:00,1.33,0.33,1.54,2.69,4.23,16.84,269.1,71,16.1
2022-06-19 07:50:00,13.17,0.27,7.53,7.07,14.6,17.06,274,69,16.59
2022-06-19 07:55:00,3.11,0.42,1.57,1.94,3.51,18.1,277.4,68,16.63
2022-06-19 08:00:00,2.02,0.09,1.26,2.16,3.42,18.67,264,68,16.61
2022-06-19 08:05:00,2.15,0.31,2.19,1.73,3.92,13.1,256,69,16.51
2022-06-19 08:10:00,8.01,0.33,4.21,3.69,7.89,10.59,275.3,69,16.9
2022-06-19 08:15:00,2.53,-0.08,1.35,1.7,3.05,15.73,273.8,67,17.11
2022-06-19 08:20:00,1.53,0.28,0.59,1.62,2.21,9.22,258.7,67,17.15
2022-06-19 08:25:00,-0.29,0.2,0.04,0.45,0.49,11.67,270.2,67,17.09
2022-06-19 08:30:00,0.02,0.29,0.14,0.61,0.76,13.77,291.7,66,17.3
2022-06-19 08:35:00,2.69,0.19,1.19,1.99,3.18,11.82,300.9,65,17.68
2022-06-19 08:40:00,0.67,0.53,0.24,0.93,1.17,12.03,284.7,64,18.15
2022-06-19 08:45:00,5.56,0.24,2.48,4.07,6.55,14.22,311.6,63,18.19
2022-06-19 08:50:00,33.43,0.16,13.26,10.94,24.2,16.43,309.2,62,18.36
2022-06-19 08:55:00,22.27,0.37,4.91,6.34,11.25,17.31,311.6,62,18.53
2022-06-19 09:00:00,15.33,0.37,3.15,4.28,7.43,13.42,287.6,62,18.49
2022-06-19 09:05:00,2.56,0.22,0.95,1.55,2.51,20.47,271.3,61,18.61
2022-06-19 09:10:00,3.22,0.1,2.32,4.1,6.41,22.03,273,59,18.61
2022-06-19 09:15:00,1.73,0.09,0.9,2.3,3.2,17.9,274.6,59,18.52
2022-06-19 09:20:00,10.4,0.18,3.4,4.32,7.72,17.44,289.5,60,19.02
2022-06-19 09:25:00,6.19,-0.03,2.44,4.02,6.45,19.91,277.3,57,19.34
2022-06-19 09:30:00,30.43,0.47,13.43,11.77,25.2,19.64,299.4,57,19.49
2022-06-19 09:35:00,26.92,0.26,8.66,9.27,17.94,20.08,304.3,57,19.46
2022-06-19 09:40:00,12.27,0.33,2.72,4.09,6.81,13.81,301.2,58,19.18
2022-06-19 09:45:00,4.13,0.34,0.98,2.25,3.23,13.11,266.1,57,19.49
2022-06-19 09:50:00,1.06,0.12,0.21,0.96,1.17,16.75,289,57,19.36
2022-06-19 09:55:00,1.96,0.16,0.83,1.8,2.63,15.24,298.2,57,19.71
2022-06-19 10:00:00,4.48,0.36,1.98,4.08,6.06,14.5,280.9,54,20.08
2022-06-19 10:05:00,2.74,0.19,1.81,3.26,5.07,16.4,258.9,53,19.72
2022-06-19 10:10:00,1.19,0.26,0.34,1.03,1.36,16.78,295.6,56,19.59
2022-06-19 10:15:00,8.9,-0.04,3.78,5.43,9.2,15.13,293.3,55,19.97
2022-06-19 10:20:00,23.53,0.32,8.77,9.47,18.24,16.93,268.5,53,20.13
2022-06-19 10:25:00,1.42,0.16,0.32,1.12,1.44,13.54,267.9,52,20.06
2022-06-19 10:30:00,8.44,0.16,4.39,5.05,9.44,13.83,285.3,52,20.08
2022-06-19 10:35:00,6.55,0.26,2.47,3.96,6.43,17.59,286.6,52,20.49
2022-06-19 10:40:00,1.45,-0.04,0.48,1.14,1.62,11.97,251.3,51,20.37
2022-06-19 10:45:00,5.55,-0.01,1.78,2.79,4.57,9.81,290.4,52,20.26
2022-06-19 10:50:00,2.61,0.31,1.11,2.5,3.61,14.61,255.1,51,20.79
2022-06-19 10:55:00,-0.08,0.09,0,0.52,0.51,14.85,225.4,51,19.99
2022-06-19 11:00:00,0.11,0.1,0.27,1.09,1.36,12.81,264.4,52,20.25
2022-06-19 11:05:00,-0.43,0.02,0.11,0.57,0.68,10.55,261.2,48,20.92
2022-06-19 11:10:00,-0.67,0.15,0.06,0.6,0.66,12.24,246.6,50,20.71
2022-06-19 11:15:00,-0.36,0.06,0.28,0.87,1.15,19.6,269.1,49,20.75
2022-06-19 11:20:00,-0.35,-0.03,0.06,0.45,0.5,13.58,261.1,49,20.76
2022-06-19 11:25:00,-0.59,0.26,0.04,0.43,0.46,13.52,251.5,48,20.73
2022-06-19 11:30:00,-0.73,0.15,0.05,0.47,0.52,16.39,235.8,47,21.32
2022-06-19 11:35:00,-0.73,-0.06,0.04,0.5,0.54,14.92,251.5,47,21.14
2022-06-19 11:40:00,1.45,-0.1,1.24,1.82,3.05,14.94,273.4,46,21.36
2022-06-19 11:45:00,3.53,-0.11,1.35,3.38,4.72,11.26,253.9,48,21.07
2022-06-19 11:50:00,0.23,0.22,0.18,0.85,1.02,13.19,240.1,49,21.06
2022-06-19 11:55:00,9.38,0.29,5.82,5.51,11.33,13.68,282.8,47,21.35
2022-06-19 12:00:00,3.37,0.3,1.27,2.43,3.69,12.61,262.1,47,21.49
2022-06-19 12:05:00,6.07,0.19,2.67,3.29,5.97,15.11,266.7,47,21.98
2022-06-19 12:10:00,0.71,0.15,0.48,1.21,1.69,14.43,244.4,47,21.32
2022-06-19 12:15:00,0.73,0.2,0.51,1.29,1.81,14.51,257.8,46,21.96
2022-06-19 12:20:00,5.51,0.24,2.16,4.53,6.69,13.17,253.3,45,21.97
2022-06-19 12:25:00,1.47,0.01,0.89,2.1,2.99,15.47,261.6,45,21.63
2022-06-19 12:30:00,-0.01,0.12,0.31,0.99,1.29,15.53,248.7,43,21.9
2022-06-19 12:35:00,-0.35,-0.03,0.04,0.44,0.48,21.05,232.6,43,22.02
2022-06-19 12:40:00,-0.53,-0.01,0.06,0.49,0.55,17,242.3,43,21.9
2022-06-19 12:45:00,0.08,0,0.37,1.21,1.58,11.25,248.5,45,21.6
2022-06-19 12:50:00,6.34,0.25,2.46,3.68,6.14,15.93,256.5,44,21.54
2022-06-19 12:55:00,0.8,0.14,1.02,2.18,3.2,18.69,273.6,44,21.54
2022-06-19 13:00:00,2.22,0.07,1.36,2.74,4.1,13.89,279.3,44,21.8
2022-06-19 13:05:00,1.07,0.12,1.16,2.28,3.43,16.3,252.6,43,21.93
2022-06-19 13:10:00,-0.31,-0.13,0.03,0.53,0.56,13.95,234.1,44,21.87
2022-06-19 13:15:00,-0.66,0.03,-0.01,0.36,0.36,17.13,227.6,45,21.65
2022-06-19 13:20:00,4.35,0,2.06,2.88,4.93,17.27,247.3,43,21.91
2022-06-19 13:25:00,-0.51,0.1,-0.03,0.38,0.35,18.02,228.6,43,21.97
