Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS19, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-06-09 03:35:00,-0.21,0.61,2.14,Z/S,Z/S,Z/S,11.46,119.1,57,11.9
2022-06-09 03:40:00,-0.13,0.81,2.13,Z/S,Z/S,Z/S,12.45,120.3,57,12
2022-06-09 03:45:00,-0.1,0.74,2.13,Z/S,Z/S,Z/S,11.9,120.7,57,12.09
2022-06-09 03:50:00,-0.12,0.61,2.15,Z/S,Z/S,Z/S,12.07,122.7,56,12.1
2022-06-09 03:55:00,-0.15,0.92,2.15,Z/S,Z/S,Z/S,12.89,122.9,56,12.1
2022-06-09 04:00:00,-0.1,0.7,2.11,0.37,3.24,3.61,12.08,118.8,57,12.03
2022-06-09 04:05:00,-0.16,0.88,2.14,0.46,3.28,3.75,12.33,117.3,57,12
2022-06-09 04:10:00,-0.14,0.76,2.19,0.37,2.3,2.66,13.4,116.9,57,12
2022-06-09 04:15:00,-0.15,0.64,2.2,0.47,2.31,2.78,14.14,116.9,56,12.14
2022-06-09 04:20:00,-0.06,0.78,2.15,1.15,4.37,5.51,13.21,119.4,56,12.3
2022-06-09 04:25:00,-0.08,0.83,2.14,1.26,5.9,7.16,12.06,120,56,12.52
2022-06-09 04:30:00,-0.09,1.03,2.11,2.45,8.72,11.16,12.68,116.2,56,12.69
2022-06-09 04:35:00,0.02,0.75,2.12,2.8,9.36,12.15,12.69,121.5,55,12.93
2022-06-09 04:40:00,-0.03,0.98,2.14,1.24,6.92,8.16,12.38,125.7,55,13.13
2022-06-09 04:45:00,-0.18,0.67,2.15,0.23,2.88,3.11,13.19,125.3,54,13.22
2022-06-09 04:50:00,-0.14,0.71,2.15,0.35,3.1,3.45,12.54,128.4,54,13.48
2022-06-09 04:55:00,-0.15,0.77,2.14,0.67,3.78,4.45,10.03,123,54,13.59
2022-06-09 05:00:00,0.03,0.79,2.14,2.11,8.72,10.83,9.05,129.1,55,13.24
2022-06-09 05:05:00,Z/S,0.71,Z/S,0.4,3.77,4.17,9.48,124.3,56,13.2
2022-06-09 05:10:00,Z/S,0.79,Z/S,1.44,7.03,8.46,8.18,127.7,56,13.22
2022-06-09 05:15:00,Z/S,0.72,Z/S,1.85,7.63,9.48,7.24,135,56,13.29
2022-06-09 05:20:00,Z/S,0.71,Z/S,1.23,5.57,6.8,10.99,145.9,57,13.26
2022-06-09 05:25:00,Z/S,0.71,Z/S,0.52,3.77,4.28,12.43,146.9,55,13.73
2022-06-09 05:30:00,800,0.62,17.17,0.1,2.37,2.47,12.2,136.2,54,14.28
2022-06-09 05:35:00,Z/S,0.79,Z/S,0.13,2.5,2.64,14.45,137.4,51,15.05
2022-06-09 05:40:00,Z/S,0.94,Z/S,0.1,2.72,2.82,12.83,140.1,49,15.38
2022-06-09 05:45:00,Z/S,0.8,Z/S,0.17,3.2,3.37,12.64,140.4,50,15.26
2022-06-09 05:50:00,Z/S,0.56,Z/S,0.14,2.77,2.92,11.7,135.9,51,15.2
2022-06-09 05:55:00,Z/S,0.62,Z/S,0.48,3.87,4.36,11.34,127.1,51,15.23
2022-06-09 06:00:00,-0.08,0.8,2.12,0.87,4.72,5.59,11.86,128.8,50,15.43
2022-06-09 06:05:00,0.1,0.85,2.15,0.74,3.3,4.04,12.19,125.9,51,15.46
2022-06-09 06:10:00,-0.12,0.83,2.15,0.19,2.01,2.2,11.96,127,50,15.67
2022-06-09 06:15:00,-0.1,0.66,2.16,0.08,1.47,1.56,10.61,120.7,52,15.51
2022-06-09 06:20:00,-0.13,0.55,2.17,0.32,2.29,2.61,11.67,129.6,52,15.33
2022-06-09 06:25:00,0.07,0.78,2.14,0.27,2.21,2.48,10.78,124.8,54,15.3
2022-06-09 06:30:00,0.14,0.65,2.14,0.27,1.92,2.2,11.04,127.7,55,15
2022-06-09 06:35:00,-0.06,0.7,2.13,0.27,2.06,2.33,13.11,135,54,15.05
2022-06-09 06:40:00,-0.13,0.86,2.12,0.04,1.31,1.35,12.31,132.3,54,15.23
2022-06-09 06:45:00,-0.02,0.62,2.12,0.11,1.57,1.68,11.19,137.1,54,15.41
2022-06-09 06:50:00,-0.05,0.73,2.14,0.16,1.88,2.04,12.69,145.1,52,15.81
2022-06-09 06:55:00,-0.05,0.77,2.13,0.32,2.46,2.78,13.71,141.5,50,16.23
2022-06-09 07:00:00,0,1.1,2.13,0.05,1.57,1.62,16.1,135.5,48,16.53
2022-06-09 07:05:00,-0.01,1.02,2.15,0.13,1.54,1.67,16.86,137.1,46,17.17
2022-06-09 07:10:00,0.02,0.71,2.11,0.09,1.49,1.58,20.3,138,44,17.39
2022-06-09 07:15:00,-0.12,0.86,2.1,0.01,1.1,1.11,17.51,133.9,44,17.43
2022-06-09 07:20:00,-0.01,0.7,2.1,-0.03,1.01,0.97,15.25,129.1,45,17.4
2022-06-09 07:25:00,-0.02,0.79,2.12,-0.04,0.84,0.8,14.48,129.5,45,17.43
2022-06-09 07:30:00,-0.07,0.7,2.14,-0.04,0.87,0.83,15.18,134,44,17.74
2022-06-09 07:35:00,0.04,0.8,2.14,-0.06,0.88,0.82,14.96,126.9,43,18.02
2022-06-09 07:40:00,0.01,0.78,2.11,-0.08,0.84,0.77,16.98,129.8,43,17.91
2022-06-09 07:45:00,-0.04,0.71,2.12,-0.09,0.71,0.62,15.99,139.7,43,17.98
2022-06-09 07:50:00,-0.06,0.88,2.12,-0.04,0.76,0.73,16.38,139.8,41,18.51
2022-06-09 07:55:00,-0.06,0.81,2.13,-0.08,0.69,0.61,16.37,131.5,41,18.82
2022-06-09 08:00:00,0.05,0.82,2.16,-0.15,0.55,0.4,13.68,118.7,43,18.36
2022-06-09 08:05:00,-0.07,0.58,2.17,-0.14,0.52,0.37,13.97,117.2,44,18.16
2022-06-09 08:10:00,-0.19,0.8,2.21,-0.15,0.59,0.44,13.82,108.2,44,18.38
2022-06-09 08:15:00,-0.01,0.8,2.2,-0.11,0.41,0.3,16.5,109.5,43,18.56
2022-06-09 08:20:00,-0.11,0.99,2.2,-0.17,0.54,0.37,14.52,133.5,41,19.07
2022-06-09 08:25:00,-0.23,0.93,2.21,-0.11,0.67,0.56,14.34,140.2,41,19.21
2022-06-09 08:30:00,-0.16,0.8,2.17,-0.11,0.85,0.74,12.1,135.3,40,19.4
2022-06-09 08:35:00,-0.11,0.81,2.13,-0.08,0.71,0.62,13.32,120.4,41,19.39
2022-06-09 08:40:00,-0.09,0.89,2.18,-0.15,0.73,0.58,14.13,121.8,41,19.53
2022-06-09 08:45:00,0,0.92,2.18,-0.16,0.61,0.45,15.88,134.9,40,19.59
2022-06-09 08:50:00,-0.1,0.56,2.19,-0.13,0.78,0.66,13.09,134.8,40,19.82
2022-06-09 08:55:00,-0.03,0.96,2.13,-0.11,0.8,0.69,14.67,124.3,39,20.02
2022-06-09 09:00:00,0.06,0.93,2.17,-0.11,0.68,0.57,13.8,116.7,38,20.24
2022-06-09 09:05:00,-0.11,1.21,2.18,-0.11,0.68,0.58,13.87,114.9,37,20.46
2022-06-09 09:10:00,-0.05,0.85,2.18,-0.15,0.74,0.59,18.71,165.2,33,20.74
2022-06-09 09:15:00,-0.09,0.98,2.16,-0.11,0.87,0.76,17.35,158.3,33,20.9
2022-06-09 09:20:00,-0.07,0.83,2.19,-0.09,0.89,0.8,18.01,141.1,32,21.38
2022-06-09 09:25:00,-0.05,0.85,2.18,-0.13,0.77,0.64,15.37,129.6,32,21.7
2022-06-09 09:30:00,-0.04,0.82,2.16,-0.12,0.76,0.64,16.37,138,31,21.82
2022-06-09 09:35:00,-0.2,0.96,2.15,-0.09,0.83,0.75,17.96,125.7,30,21.97
2022-06-09 09:40:00,-0.23,0.92,2.15,-0.11,0.8,0.69,23.37,153.1,28,22.11
2022-06-09 09:45:00,-0.08,0.84,2.19,-0.1,1.1,1,25.23,135.7,27,22.47
2022-06-09 09:50:00,-0.07,0.8,2.14,-0.09,0.99,0.91,25.04,151.8,27,22.39
2022-06-09 09:55:00,0,0.85,2.15,-0.13,0.86,0.73,26.68,169.9,28,22.2
2022-06-09 10:00:00,-0.09,0.83,2.2,-0.11,0.88,0.77,25.56,160.9,27,22.4
2022-06-09 10:05:00,-0.03,0.91,2.18,-0.11,0.88,0.77,28.51,162.5,27,22.55
2022-06-09 10:10:00,-0.1,0.85,2.16,-0.08,0.96,0.88,30.45,167.3,28,22.27
2022-06-09 10:15:00,-0.03,0.83,2.19,0,1.06,1.06,25.81,167.3,28,21.96
2022-06-09 10:20:00,-0.15,0.63,2.17,-0.09,1.32,1.23,19.35,142.5,30,21.95
2022-06-09 10:25:00,0.14,0.8,2.15,-0.05,1.18,1.13,22.24,144.1,29,22.35
2022-06-09 10:30:00,0.01,0.88,2.21,-0.15,0.8,0.66,23.61,174.8,30,22.15
2022-06-09 10:35:00,0.02,0.95,2.17,-0.15,0.82,0.66,26.03,171,31,21.86
2022-06-09 10:40:00,-0.1,1.06,2.19,-0.18,0.84,0.67,20.15,178.4,33,21.39
2022-06-09 10:45:00,-0.12,1.14,2.2,-0.14,0.87,0.73,16.4,179,34,21.31
2022-06-09 10:50:00,-0.1,0.94,2.16,-0.14,0.74,0.6,20.82,164,34,21.78
2022-06-09 10:55:00,-0.01,0.92,2.18,-0.15,0.75,0.6,19.77,163.2,33,22.21
2022-06-09 11:00:00,-0.07,1.1,2.22,-0.13,0.79,0.66,22.54,168.8,32,22.15
2022-06-09 11:05:00,-0.04,0.89,2.17,-0.16,0.8,0.64,23.35,182.2,32,22.23
2022-06-09 11:10:00,-0.19,0.86,2.17,-0.16,0.77,0.61,31.79,185.4,33,21.86
2022-06-09 11:15:00,-0.03,1.15,2.22,-0.14,0.63,0.49,26.51,190,33,21.89
2022-06-09 11:20:00,-0.11,1,2.17,-0.14,0.65,0.51,27.71,193.7,34,21.87
2022-06-09 11:25:00,-0.19,0.74,2.2,-0.14,0.64,0.5,25.68,190.2,34,21.82
2022-06-09 11:30:00,-0.11,0.83,2.19,-0.14,0.66,0.52,27.73,191.4,35,21.94
2022-06-09 11:35:00,-0.03,0.88,2.17,-0.13,0.62,0.49,26.11,186.9,34,22.04
2022-06-09 11:40:00,-0.12,0.84,2.23,-0.12,0.65,0.54,28.5,187.7,35,22.07
2022-06-09 11:45:00,-0.01,0.95,2.17,-0.2,0.72,0.53,28.51,171.4,35,22.17
2022-06-09 11:50:00,-0.1,0.99,2.17,-0.14,0.67,0.53,33.15,176.4,35,21.92
2022-06-09 11:55:00,-0.01,1.06,2.21,-0.14,0.68,0.54,27.5,180.4,35,21.96
2022-06-09 12:00:00,-0.04,1.12,2.19,-0.16,0.66,0.5,26.36,176.5,35,21.87
2022-06-09 12:05:00,-0.08,1.08,2.22,-0.18,0.72,0.54,27.54,176.3,34,22.02
2022-06-09 12:10:00,-0.03,0.83,2.17,-0.14,0.61,0.47,24.23,170.4,35,21.96
2022-06-09 12:15:00,-0.08,0.84,2.17,-0.16,0.67,0.52,26.67,182.5,34,22.26
2022-06-09 12:20:00,-0.06,1.07,2.23,-0.13,0.7,0.57,27.99,189.8,33,21.96
2022-06-09 12:25:00,0.06,1.31,2.18,-0.16,0.74,0.58,30.36,196.2,32,22.41
2022-06-09 12:30:00,-0.1,1.2,2.23,-0.13,0.67,0.53,28.06,174.7,33,22.15
2022-06-09 12:35:00,0.06,0.99,2.23,-0.17,0.75,0.58,31.26,160.4,33,21.9
2022-06-09 12:40:00,0.02,1.03,2.18,-0.12,0.76,0.64,30.72,173.6,32,22.37
2022-06-09 12:45:00,-0.02,1.07,2.22,-0.16,0.76,0.6,30,176.7,32,22.26
2022-06-09 12:50:00,-0.03,1.04,2.19,-0.15,0.79,0.63,32.42,170,31,22.58
2022-06-09 12:55:00,-0.01,0.88,2.19,-0.14,0.73,0.6,27.13,170.9,33,22.1
2022-06-09 13:00:00,0.02,1.29,2.18,-0.14,0.76,0.63,23.29,181.7,34,21.84
2022-06-09 13:05:00,-0.04,0.95,2.16,-0.06,1.11,1.06,29.36,195.2,36,22.12
2022-06-09 13:10:00,0.04,0.81,2.2,-0.12,0.8,0.68,22.95,205.3,35,22.34
2022-06-09 13:15:00,0.02,1.03,2.16,-0.16,0.85,0.69,25.96,186.1,34,21.9
2022-06-09 13:20:00,0.1,1.01,2.16,-0.14,0.72,0.58,26.44,184.5,34,21.79
2022-06-09 13:25:00,0.03,0.81,2.18,-0.12,0.75,0.64,26.01,180.9,35,21.65
2022-06-09 13:30:00,0.04,1.06,2.15,-0.13,0.86,0.73,26.79,210.8,37,21.68
2022-06-09 13:35:00,0.09,0.9,2.24,-0.09,1.03,0.94,29.21,201.9,37,21.45
2022-06-09 13:40:00,0.04,1.04,2.16,-0.03,1.19,1.16,33.4,181.3,37,21.28
2022-06-09 13:45:00,-0.03,0.71,2.16,-0.16,0.78,0.63,36.82,178.1,36,21.46
2022-06-09 13:50:00,0.14,0.97,2.18,-0.16,0.82,0.66,35.17,184,37,21.18
2022-06-09 13:55:00,-0.11,0.85,2.17,-0.19,0.84,0.66,31.12,182.2,39,20.74
2022-06-09 14:00:00,-0.05,0.86,2.21,-0.11,0.78,0.68,39.06,186.4,46,19.44
2022-06-09 14:05:00,-0.05,0.85,2.13,-0.12,0.79,0.67,24.37,197.4,59,17.33
2022-06-09 14:10:00,-0.12,0.87,2.13,-0.12,0.85,0.73,21.78,189,57,17.38
2022-06-09 14:15:00,-0.14,0.96,2.17,-0.12,0.8,0.68,20.58,185.1,51,18.21
2022-06-09 14:20:00,-0.08,0.77,2.12,-0.13,0.79,0.66,25.87,175.7,43,19.07
2022-06-09 14:25:00,-0.14,1,2.16,-0.11,1.24,1.13,24.11,171.3,40,19.4
2022-06-09 14:30:00,-0.15,0.98,2.2,0.03,1.6,1.63,21.72,170.5,40,19.47
2022-06-09 14:35:00,-0.08,0.81,2.16,-0.1,1.02,0.92,22.39,161.5,37,19.8
2022-06-09 14:40:00,-0.22,0.86,2.14,-0.04,1.08,1.04,20.71,156.2,35,20.34
2022-06-09 14:45:00,-0.34,0.68,2.15,-0.08,1.03,0.95,21.71,158.1,33,20.65
2022-06-09 14:50:00,-0.08,0.77,2.16,-0.11,1.01,0.9,21.27,170.7,32,20.89
2022-06-09 14:55:00,-0.03,0.89,2.15,-0.12,0.78,0.66,22.17,171.4,32,20.96
2022-06-09 15:00:00,-0.09,0.96,2.16,-0.17,0.78,0.62,21.88,164,32,20.9
2022-06-09 15:05:00,-0.15,0.82,2.17,-0.1,0.93,0.83,18.54,164,32,21.35
2022-06-09 15:10:00,-0.08,0.86,2.16,-0.13,0.82,0.69,19.4,151.2,32,21.7
2022-06-09 15:15:00,0.02,0.91,2.16,-0.11,0.91,0.8,17.49,172.1,32,21.52
2022-06-09 15:20:00,0.01,0.74,2.2,-0.17,0.79,0.62,15.91,163.8,33,21.24
2022-06-09 15:25:00,-0.17,0.78,2.18,-0.11,0.97,0.86,26.34,158.1,34,21.2
2022-06-09 15:30:00,-0.09,1.01,2.18,-0.15,0.9,0.75,25.36,165.1,35,20.94
2022-06-09 15:35:00,-0.13,1.09,2.17,-0.18,0.9,0.72,22.98,179,37,20.73
2022-06-09 15:40:00,-0.09,0.88,2.15,-0.13,0.7,0.57,18.26,175.6,37,20.67
2022-06-09 15:45:00,-0.09,0.77,2.17,-0.13,0.66,0.53,18.93,174.5,37,20.55
2022-06-09 15:50:00,-0.11,0.99,2.17,-0.18,0.74,0.56,16.5,169.6,38,20.5
2022-06-09 15:55:00,-0.08,0.76,2.16,-0.13,0.94,0.81,14.84,165.6,38,20.57
2022-06-09 16:00:00,-0.18,0.94,2.18,-0.16,0.82,0.66,19.45,175.2,38,20.63
2022-06-09 16:05:00,0.01,0.81,2.19,-0.16,0.72,0.56,17.57,181.3,38,20.61
2022-06-09 16:10:00,0.07,0.87,2.18,-0.18,0.82,0.65,17.1,192.7,38,20.5
2022-06-09 16:15:00,-0.14,0.81,2.19,-0.13,0.75,0.62,15.31,182.3,38,20.54
2022-06-09 16:20:00,-0.03,0.86,2.15,-0.15,0.83,0.68,15.88,168.6,37,20.6
2022-06-09 16:25:00,0.02,0.81,2.16,-0.15,0.89,0.74,11.76,195.3,39,20.53
2022-06-09 16:30:00,0.04,0.8,2.19,-0.16,1.04,0.88,9.09,260.4,43,20.2
2022-06-09 16:35:00,-0.07,1.22,2.17,-0.16,1.11,0.96,10.61,268.7,48,19.73
2022-06-09 16:40:00,0.16,0.74,2.16,-0.14,1.23,1.09,13.22,266.4,53,19.28
2022-06-09 16:45:00,0.48,0.87,2.2,-0.14,1.75,1.61,14.96,255.8,57,18.63
2022-06-09 16:50:00,0.21,0.88,2.19,-0.15,1.46,1.3,17.88,236.9,61,17.92
2022-06-09 16:55:00,0.11,0.83,2.17,-0.15,1.17,1.02,22.84,199.1,67,16.58
2022-06-09 17:00:00,-0.02,0.96,2.17,-0.17,1.03,0.86,20.66,207.6,70,15.33
2022-06-09 17:05:00,-0.15,1.06,2.15,-0.13,1.16,1.03,20.09,182.9,75,15.01
2022-06-09 17:10:00,-0.06,1.09,2.13,-0.15,2.01,1.86,15.79,169.6,83,14.4
2022-06-09 17:15:00,0.06,1.13,2.17,-0.13,1.53,1.4,9.83,179.4,88,14.07
2022-06-09 17:20:00,-0.21,1.19,2.15,-0.15,1.51,1.36,8.64,232.4,88,13.92
2022-06-09 17:25:00,0.01,1.17,2.16,-0.19,1.19,1.01,9.05,246.9,89,13.35
2022-06-09 17:30:00,-0.07,1.11,2.17,-0.14,0.94,0.8,6.82,213.5,82,13.77
2022-06-09 17:35:00,-0.08,0.99,2.1,-0.12,0.89,0.77,11.77,241.4,71,14.77
2022-06-09 17:40:00,-0.09,0.96,2.12,-0.15,0.81,0.67,9.61,251.1,77,14.15
2022-06-09 17:45:00,-0.15,1.05,2.15,-0.15,0.82,0.67,7.15,217.3,79,14.05
2022-06-09 17:50:00,-0.03,1.03,2.14,-0.1,0.79,0.7,7.97,207.8,77,14.65
2022-06-09 17:55:00,0.03,1.13,2.14,-0.09,1.41,1.32,7.68,203.4,79,14.97
2022-06-09 18:00:00,-0.05,1.03,2.17,0.02,2.63,2.64,7.92,207.4,79,14.94
2022-06-09 18:05:00,-0.12,1.1,2.16,0.04,2.6,2.64,5.16,202.6,82,14.8
2022-06-09 18:10:00,-0.01,0.98,2.19,0.24,4.46,4.7,4.71,199.6,83,14.87
2022-06-09 18:15:00,-0.03,1.09,2.19,0.36,5.64,6,5.37,179.2,81,15.02
2022-06-09 18:20:00,-0.04,1.12,2.17,0.08,3.48,3.56,4.08,154.4,80,15.25
2022-06-09 18:25:00,-0.15,1.22,2.2,0.08,3.97,4.05,3.98,131.9,79,15.56
2022-06-09 18:30:00,-0.12,1.45,2.22,0.05,2.78,2.82,5.26,72.81,83,15.58
2022-06-09 18:35:00,-0.19,1.14,2.19,0.02,1.96,1.98,8.32,69.5,87,15.23
2022-06-09 18:40:00,0.01,1.34,2.22,0.53,5.49,6.02,11.75,78.68,88,14.94
2022-06-09 18:45:00,0.15,1.71,2.27,1.08,9.44,10.52,8.96,93.6,86,14.8
2022-06-09 18:50:00,0.18,1.45,2.37,0.74,8.47,9.2,9.48,95.3,86,14.87
2022-06-09 18:55:00,0.22,1.51,2.47,0.35,6.96,7.31,12.47,97.7,83,14.95
2022-06-09 19:00:00,0.79,1.49,2.38,0.21,5.93,6.14,11.45,109.4,82,15.02
2022-06-09 19:05:00,0.8,1.24,2.17,0.06,2.76,2.82,11.41,121.9,79,15.29
2022-06-09 19:10:00,0.17,1,2.16,-0.12,1.39,1.28,11.99,136,79,15.34
2022-06-09 19:15:00,-0.05,1.08,2.16,-0.13,1.08,0.96,10.97,130.6,80,15.29
2022-06-09 19:20:00,-0.01,1.03,2.15,-0.06,1.37,1.31,10.87,122.9,79,15.4
2022-06-09 19:25:00,-0.09,1.24,2.17,-0.1,1.16,1.06,13.03,126.8,77,15.44
2022-06-09 19:30:00,0,1.17,2.15,-0.13,1.24,1.11,15.63,136.7,76,15.46
2022-06-09 19:35:00,-0.04,1.26,2.16,-0.12,1.33,1.21,16.89,141.7,75,15.53
2022-06-09 19:40:00,0.03,1.05,2.17,-0.12,1.27,1.15,18.11,142.3,74,15.45
2022-06-09 19:45:00,-0.06,1.16,2.17,-0.12,1.31,1.19,18.7,137.5,72,15.34
2022-06-09 19:50:00,-0.12,1.13,2.18,-0.14,1.16,1.03,18.97,141.3,71,15.16
2022-06-09 19:55:00,-0.06,1.15,2.13,-0.12,1.03,0.91,18.34,140.2,71,15
2022-06-09 20:00:00,-0.12,1.18,2.12,-0.14,1.08,0.94,19.63,138.9,70,14.98
2022-06-09 20:05:00,-0.12,1.26,2.17,-0.12,1.01,0.89,16.79,136.8,70,14.86
2022-06-09 20:10:00,-0.16,1.19,2.19,-0.11,0.94,0.83,14.25,135.4,71,14.69
2022-06-09 20:15:00,0.04,1.11,2.18,-0.11,1.4,1.29,13.16,132.9,71,14.6
2022-06-09 20:20:00,-0.16,1.15,2.14,-0.14,1.02,0.88,15.02,138.3,70,14.65
2022-06-09 20:25:00,-0.16,1.18,2.14,-0.12,1.3,1.18,15.52,136.7,68,14.8
2022-06-09 20:30:00,-0.22,1.21,2.13,-0.11,1.59,1.48,14.25,141,69,14.72
2022-06-09 20:35:00,-0.02,1.16,2.12,-0.15,1.39,1.25,15.38,146.7,69,14.67
2022-06-09 20:40:00,-0.17,1.37,2.13,-0.13,1.11,0.98,15.86,150.2,69,14.62
2022-06-09 20:45:00,-0.02,1.15,2.13,-0.18,1.22,1.05,14.55,148.7,70,14.63
2022-06-09 20:50:00,-0.24,1.17,2.13,-0.11,1.14,1.03,15.07,145.9,70,14.6
2022-06-09 20:55:00,-0.15,1.12,2.12,-0.13,1.39,1.26,13.8,137.6,71,14.5
2022-06-09 21:00:00,0.03,1.1,2.13,-0.18,1.91,1.73,13.95,132.3,71,14.48
2022-06-09 21:05:00,-0.14,1.26,2.1,-0.1,1.38,1.28,13.18,130.1,72,14.39
2022-06-09 21:10:00,-0.09,1.13,2.09,-0.16,1.36,1.2,14.1,133,72,14.39
2022-06-09 21:15:00,-0.15,1.09,2.1,-0.11,1.24,1.13,15.22,134.8,71,14.5
2022-06-09 21:20:00,-0.09,1.27,2.12,-0.12,1.38,1.26,14.58,141.4,72,14.4
2022-06-09 21:25:00,-0.06,1.3,2.11,-0.18,1.64,1.46,15.75,143.3,72,14.39
2022-06-09 21:30:00,-0.2,1.15,2.08,-0.14,1.41,1.27,15.82,145.3,71,14.4
2022-06-09 21:35:00,-0.14,1.1,2.08,-0.13,1.38,1.25,14.45,141.7,72,14.32
2022-06-09 21:40:00,-0.12,1.09,2.08,-0.12,1.93,1.81,15.77,137.3,72,14.31
2022-06-09 21:45:00,-0.11,0.91,2.07,-0.15,1.58,1.43,15.92,135.1,72,14.22
2022-06-09 21:50:00,-0.06,1.13,2.07,-0.13,1.77,1.65,12.72,127.5,73,14.03
2022-06-09 21:55:00,-0.12,1.39,2.07,-0.12,0.96,0.84,12.03,123.5,75,13.71
2022-06-09 22:00:00,-0.12,1.2,2.08,-0.16,0.86,0.7,11.89,126.7,76,13.42
2022-06-09 22:05:00,-0.04,1.22,2.1,-0.15,0.91,0.76,11.32,128.6,77,13.25
2022-06-09 22:10:00,-0.09,1.11,2.13,-0.15,0.86,0.71,11.65,131.2,77,13.2
2022-06-09 22:15:00,-0.12,1.2,2.11,-0.14,1.01,0.87,11.55,131.2,78,13.12
2022-06-09 22:20:00,-0.15,1.06,2.12,-0.13,1.17,1.04,11.67,132.6,79,13
2022-06-09 22:25:00,-0.06,1.11,2.12,-0.14,0.96,0.82,12.11,135.7,79,12.93
2022-06-09 22:30:00,-0.14,1.14,2.11,-0.15,1.17,1.02,13.35,143.6,78,13.04
2022-06-09 22:35:00,-0.01,1.21,2.1,-0.15,1.15,1,12.79,145.9,77,13.04
2022-06-09 22:40:00,-0.13,1.2,2.09,-0.17,0.99,0.82,13.43,146.8,77,13.01
2022-06-09 22:45:00,-0.16,1.28,2.1,-0.18,1.26,1.08,12.87,149.5,77,12.96
2022-06-09 22:50:00,-0.23,1.1,2.08,-0.18,1.75,1.58,13.6,147.8,77,12.9
2022-06-09 22:55:00,-0.09,1.24,2.07,-0.19,2.7,2.51,12.64,153.5,77,12.8
2022-06-09 23:00:00,-0.12,1.24,2.08,-0.18,2.54,2.35,13.25,144,78,12.68
2022-06-09 23:05:00,-0.12,1.34,2.11,-0.14,1.75,1.62,15.03,131.3,77,12.64
2022-06-09 23:10:00,-0.19,1.23,2.06,-0.16,1.49,1.33,13.7,126.1,78,12.64
2022-06-09 23:15:00,-0.21,1.19,2.06,-0.17,1.08,0.91,13.88,135.9,77,12.63
2022-06-09 23:20:00,-0.19,1.29,2.06,-0.16,1.13,0.97,12.6,124.3,78,12.45
2022-06-09 23:25:00,-0.09,1.28,2.04,-0.17,0.76,0.6,15.02,130.8,80,12.22
2022-06-09 23:30:00,-0.09,1.12,2.04,-0.13,0.77,0.64,14.6,133,79,12.31
2022-06-09 23:35:00,-0.09,0.9,2.03,-0.15,1.15,1,17.26,136.2,79,12.44
2022-06-09 23:40:00,-0.15,1.04,2.07,-0.13,1.09,0.95,15.03,132.1,79,12.44
2022-06-09 23:45:00,-0.12,1.34,2.07,-0.17,0.71,0.53,11.32,124.1,81,12.11
2022-06-09 23:50:00,-0.09,1.09,2.13,-0.19,0.84,0.66,13.51,134.5,81,11.88
2022-06-09 23:55:00,-0.22,1.22,2.07,-0.15,1,0.85,14,128.9,81,12.05
2022-06-10 00:00:00,-0.06,1.23,2.08,-0.13,0.69,0.56,13.59,118.3,81,11.85
2022-06-10 00:05:00,Z/S,1.14,Z/S,-0.06,0.82,0.75,13.47,128.3,83,11.5
2022-06-10 00:10:00,Z/S,1.07,Z/S,-0.06,0.91,0.85,13.39,132.5,82,11.5
2022-06-10 00:15:00,Z/S,1.17,Z/S,-0.13,0.95,0.83,14.16,122.3,83,11.44
2022-06-10 00:20:00,Z/S,0.96,Z/S,-0.15,0.66,0.52,12.51,120.6,84,11.19
2022-06-10 00:25:00,Z/S,0.97,Z/S,-0.12,1,0.88,14.68,126.1,84,11.1
2022-06-10 00:30:00,798.4,1.12,17.16,-0.13,0.81,0.68,14.66,126.3,84,11.1
2022-06-10 00:35:00,Z/S,1.23,Z/S,-0.13,0.99,0.86,14.87,125.6,84,11.1
2022-06-10 00:40:00,Z/S,1.13,Z/S,-0.1,0.84,0.73,11.84,121.2,85,10.97
2022-06-10 00:45:00,Z/S,1,Z/S,-0.17,0.71,0.54,11.31,121,86,10.78
2022-06-10 00:50:00,Z/S,1.08,Z/S,-0.07,1.21,1.15,12.79,124.3,86,10.7
2022-06-10 00:55:00,Z/S,1.2,Z/S,-0.08,1.6,1.52,12.89,132.9,85,10.9
2022-06-10 01:00:00,-0.06,1.14,2.12,-0.06,1.57,1.51,12.01,132.2,85,11.03
2022-06-10 06:30:00,-0.31,1.15,2.04,-0.08,1.04,0.97,17.86,141.5,73,14.41
2022-06-10 06:35:00,-0.2,1.1,2.02,0.05,1.33,1.39,15.96,139.8,73,14.71
2022-06-10 06:40:00,-0.24,1.16,2,0,1.12,1.12,16.99,141.1,72,14.84
2022-06-10 06:45:00,-0.17,1.02,2,0,1.02,1.02,15.78,144.6,72,15.03
2022-06-10 06:50:00,-0.01,0.99,2.01,-0.03,1.1,1.06,17.77,143.9,71,15.18
