Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS11, L1, 5Mn
Exported On:,2022/08/24,10:54
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-06-22 07:50:00,0.72,0.79,2.28,2.19,0.087,16.44,85,6.18,144.3
2022-06-22 07:55:00,0.59,0.91,2.25,2.18,0.073,16.42,85,7.34,138.2
2022-06-22 08:00:00,0.49,0.76,2.26,2.18,0.083,16.4,85,7.06,134
2022-06-22 08:05:00,0.81,0.79,2.31,2.23,0.082,16.56,83,4.54,152
2022-06-22 08:10:00,0.8,0.68,2.29,2.2,0.089,17.02,82,4.16,164.3
2022-06-22 08:15:00,0.84,0.59,2.28,2.2,0.084,17.2,80,4.49,158.8
2022-06-22 08:20:00,1.17,0.8,2.3,2.21,0.09,17.49,77,4.25,156.4
2022-06-22 08:25:00,1.63,0.73,2.29,2.2,0.088,17.53,77,4.78,152.8
2022-06-22 08:30:00,1.93,0.76,2.26,2.19,0.07,17.39,76,4.61,150.4
2022-06-22 08:35:00,4.54,1.17,2.27,2.21,0.062,17.54,74,3.77,118.7
2022-06-22 08:40:00,4.44,1.08,2.28,2.21,0.076,17.68,76,4.79,94.3
2022-06-22 08:45:00,2.63,0.63,2.24,2.18,0.058,18.14,76,3.79,72.46
2022-06-22 08:50:00,2.3,0.69,2.23,2.18,0.046,18.35,72,3.58,68.75
2022-06-22 08:55:00,2.26,0.66,2.26,2.19,0.066,18.22,72,3.35,28.38
2022-06-22 09:00:00,2.16,0.49,2.25,2.19,0.059,18.32,71,2.45,134.3
2022-06-22 09:05:00,2.65,0.29,2.23,2.18,0.051,18.04,70,4.29,297.5
2022-06-22 09:10:00,2.22,0.32,2.22,2.17,0.056,18.11,72,2.64,245.7
2022-06-22 09:15:00,2.17,0.08,2.21,2.17,0.038,18.25,70,6.78,264.8
2022-06-22 09:20:00,0.8,0.17,2.15,2.11,0.047,17.99,72,9.15,267.5
2022-06-22 09:25:00,0.54,0.18,2.13,2.09,0.036,17.9,73,9.81,253.7
2022-06-22 09:30:00,0.35,0.03,2.12,2.06,0.055,17.78,73,11.76,264.9
2022-06-22 09:35:00,0.51,0.06,2.12,2.07,0.046,17.83,74,7.57,259.1
2022-06-22 09:40:00,0.67,0.24,2.12,2.06,0.053,17.87,73,9.47,275.3
2022-06-22 09:45:00,0.75,0.34,2.08,2.06,0.025,17.76,73,11.04,263
2022-06-22 09:50:00,0.65,0.21,2.07,2.04,0.03,17.68,73,11.64,261.2
2022-06-22 09:55:00,0.46,0.03,2.08,2.04,0.039,17.6,73,10.09,278.2
2022-06-22 10:00:00,0.48,0,2.1,2.07,0.026,17.68,71,8.97,285.5
2022-06-22 10:05:00,0.94,0,2.11,2.06,0.052,17.63,70,9.9,286.8
2022-06-22 10:10:00,0.39,0.44,2.1,2.07,0.028,17.6,72,9.27,296
2022-06-22 10:15:00,0.44,0.28,2.09,2.06,0.038,17.52,72,12.15,290
2022-06-22 10:20:00,0.4,0,2.08,2.06,0.02,17.47,71,11.02,284
2022-06-22 10:25:00,0.37,0.07,2.08,2.06,0.021,17.49,72,9.5,293.1
2022-06-22 10:30:00,0.45,0,2.09,2.05,0.043,17.57,73,8.2,287.8
2022-06-22 10:35:00,0.61,0.16,2.07,2.06,0.007,17.92,72,7.35,300.8
2022-06-22 10:40:00,0.74,0.25,2.09,2.05,0.04,18.1,70,7.55,280.7
2022-06-22 10:45:00,1.33,0.11,2.08,2.06,0.021,18.14,69,7.15,308.9
2022-06-22 10:50:00,1.6,0.14,2.14,2.09,0.047,18.16,69,5.1,337.9
2022-06-22 10:55:00,1.34,0.18,2.21,2.17,0.045,18.06,71,6.31,5.76
2022-06-22 11:00:00,2.28,0.13,2.21,2.16,0.043,18.1,68,5.33,341.6
2022-06-22 11:05:00,3.02,0.11,2.22,2.18,0.032,18.26,69,4.89,34.66
2022-06-22 11:10:00,2.27,0.15,2.24,2.2,0.038,18.33,69,5.08,38.67
2022-06-22 11:15:00,1.42,0,2.22,2.19,0.029,18.13,69,5.5,29.85
2022-06-22 11:20:00,1.05,0.05,2.23,2.18,0.048,18.11,70,4.25,29.92
2022-06-22 11:25:00,2.26,0.02,2.21,2.16,0.045,18.71,70,6.15,23.34
2022-06-22 11:30:00,2.91,0,2.15,2.11,0.034,18.76,68,6.53,27.12
2022-06-22 11:35:00,2.34,0,2.13,2.09,0.037,18.43,70,6.34,34.15
2022-06-22 11:40:00,4.76,0,2.12,2.09,0.022,18.61,69,6.81,35.89
2022-06-22 11:45:00,7.94,0,2.14,2.1,0.041,18.66,69,6.37,38.75
2022-06-22 11:50:00,7.39,0.3,2.14,2.1,0.046,19.14,70,6.12,38.04
2022-06-22 11:55:00,8.52,0.06,2.14,2.09,0.046,18.96,68,5.4,28.43
2022-06-22 12:00:00,11.63,0,2.14,2.1,0.043,19.15,65,3.88,30.38
2022-06-22 12:05:00,16.97,0.19,2.14,2.1,0.041,19.7,64,4.01,74.94
2022-06-22 12:10:00,20.58,0.15,2.17,2.11,0.06,20.26,63,4.42,64.18
2022-06-22 12:15:00,21.1,0.12,2.17,2.1,0.062,20.34,63,4.59,54.76
2022-06-22 12:20:00,27.1,0.32,2.18,2.1,0.076,20.58,60,3.9,57.64
2022-06-22 12:25:00,27.78,0.04,2.14,2.09,0.047,20.48,59,3.62,25.04
2022-06-22 12:30:00,24.75,0.12,2.13,2.08,0.047,20.51,60,3.51,59.01
2022-06-22 12:35:00,20.42,0.22,2.1,2.07,0.031,21.53,57,3.68,110
2022-06-22 12:40:00,18.86,0.2,2.11,2.07,0.038,21.67,58,4.31,84.2
2022-06-22 12:45:00,10.67,0.03,2.08,2.06,0.022,21.34,59,5.09,87.4
2022-06-22 12:50:00,7.68,0.19,2.09,2.05,0.047,21.49,56,3.55,129.3
2022-06-22 12:55:00,7.46,0.24,2.07,2.04,0.027,21.58,54,2.86,93.7
2022-06-22 13:00:00,5.93,0,2.06,2.04,0.029,21.8,52,3.34,202.8
2022-06-22 13:05:00,3.67,0.14,2.05,2.03,0.022,22.32,52,6.84,277.8
2022-06-22 13:10:00,3.9,0,2.05,2.03,0.025,21.59,53,6.56,266.3
2022-06-22 13:15:00,2.81,0.28,2.06,2.02,0.039,21.93,52,10.34,299.3
2022-06-22 13:20:00,3.04,0.13,2.04,2.03,0.017,21.61,52,8.84,282.2
2022-06-22 13:25:00,3.33,0.28,2.06,2.03,0.029,22.04,52,6.4,337.7
2022-06-22 13:30:00,5.52,0.2,2.04,2.03,0.015,21.6,51,8.48,310.2
2022-06-22 13:35:00,2.83,0,2.05,2.03,0.027,21.35,52,6.02,308.3
2022-06-22 13:40:00,3.46,0.05,2.06,2.03,0.039,21.46,53,5.67,349.1
2022-06-22 13:45:00,3.26,0,2.07,2.04,0.032,20.85,58,9.38,5.67
2022-06-22 13:50:00,2.34,0.14,2.09,2.05,0.039,20.84,59,10.2,342.4
2022-06-22 13:55:00,1.84,0.05,2.09,2.05,0.037,21.11,58,9.64,335.6
2022-06-22 14:00:00,1.65,0.37,2.09,2.05,0.037,21.09,57,9.27,340.6
2022-06-22 14:05:00,0.97,0.17,2.08,2.05,0.026,20.6,54,21.51,315.7
2022-06-22 14:10:00,0.44,0,2.07,2.03,0.039,19.39,58,19.65,328.2
2022-06-22 14:15:00,0.4,0.37,2.07,2.03,0.035,19.18,59,14.37,337.8
2022-06-22 14:20:00,0.15,0.37,2.06,2.04,0.025,18.96,60,11.43,351
2022-06-22 14:25:00,0.35,0.29,2.04,2.02,0.024,18.73,60,9.41,0.1
2022-06-22 14:30:00,0.32,0.11,2.02,2.01,0.01,18.48,60,11.85,3.29
2022-06-22 14:35:00,0.37,0.11,2.03,2.02,0.016,18.42,61,13.59,7.84
2022-06-22 14:40:00,0.25,0,2.04,2.01,0.031,18.5,60,13.72,12.85
2022-06-22 14:45:00,0.2,0.09,2.02,2.01,0.018,18.46,60,11.6,1.95
2022-06-22 14:50:00,0.19,0.07,2.03,2.01,0.025,18.42,61,10.75,12.3
2022-06-22 14:55:00,0.16,0.19,2.03,2.01,0.026,18.41,62,11.43,12.92
2022-06-22 15:00:00,0.19,0,2.04,2.01,0.027,18.41,61,15.64,10.73
2022-06-22 15:05:00,0.1,0,2.03,2.01,0.018,18.27,60,12.1,1.81
2022-06-22 15:10:00,0.18,0,2.02,2.02,0.007,18.49,60,9.6,355
2022-06-22 15:15:00,0.2,0,2.03,2.03,0.005,19.08,61,10.27,5.07
2022-06-22 15:20:00,0.33,0,2.07,2.04,0.031,19.9,60,9.06,9.7
2022-06-22 15:25:00,0.32,0,2.11,2.06,0.056,19.86,63,8.97,17.55
2022-06-22 15:30:00,0.43,0.2,2.13,2.07,0.061,19.67,64,8.96,43.35
2022-06-22 15:35:00,0.38,0.22,2.18,2.1,0.083,19.96,64,11.37,30.04
2022-06-22 15:40:00,0.39,0.09,2.18,2.1,0.083,20.26,63,12.06,29.97
2022-06-22 15:45:00,0.39,0.15,2.19,2.11,0.085,20.52,62,12.7,50.15
2022-06-22 15:50:00,0.5,0.03,2.2,2.11,0.092,21.21,59,12.25,63.73
2022-06-22 15:55:00,0.47,0.24,2.2,2.1,0.093,21.35,59,13.68,54.95
2022-06-22 16:00:00,0.53,0.08,2.17,2.09,0.081,21.07,60,12.24,61.16
2022-06-22 16:05:00,0.39,0,2.15,2.08,0.068,21.21,60,11.51,40.66
2022-06-22 16:10:00,0.44,0,2.15,2.08,0.072,21.27,61,12.53,71.36
2022-06-22 16:15:00,0.47,0,2.14,2.07,0.074,21.35,60,13.91,72.59
2022-06-22 16:20:00,0.48,0.08,2.14,2.07,0.067,20.91,61,14.27,48.69
2022-06-22 16:25:00,0.35,0,2.14,2.07,0.066,20.66,63,12.75,59.59
2022-06-22 16:30:00,0.44,0.09,2.15,2.07,0.074,20.47,62,9.83,29.54
2022-06-22 16:35:00,0.26,0.1,2.13,2.07,0.064,20.76,63,11.48,62.61
2022-06-22 16:40:00,0.37,0.2,2.13,2.07,0.063,20.76,62,7.46,43.32
2022-06-22 16:45:00,0.48,0.15,2.13,2.07,0.061,20.76,63,12.59,23.43
2022-06-22 16:50:00,0.35,0.08,2.11,2.06,0.043,20.51,62,13.87,14.34
2022-06-22 16:55:00,0.47,0.16,2.1,2.06,0.043,20.55,62,15.45,34.58
2022-06-22 17:00:00,0.69,0,2.12,2.06,0.059,20.01,62,15.55,25.02
2022-06-22 17:05:00,0.5,0.12,2.1,2.06,0.049,20.19,63,13.75,27.79
2022-06-22 17:10:00,0.34,0.31,2.08,2.05,0.031,20.05,62,16.4,44.26
2022-06-22 17:15:00,0.6,0.15,2.09,2.05,0.04,20.33,62,12.42,61.39
2022-06-22 17:20:00,0.54,0.11,2.1,2.06,0.046,20.24,63,16.32,53.22
2022-06-22 17:25:00,0.58,0.22,2.11,2.05,0.062,19.96,65,18.73,29.72
2022-06-22 17:30:00,0.74,0.19,2.09,2.05,0.047,19.92,64,18.8,58.64
2022-06-22 17:35:00,0.81,0.25,2.07,2.05,0.021,19.86,64,20.03,49.56
2022-06-22 17:40:00,0.68,0,2.08,2.05,0.03,19.93,63,14.76,65.58
2022-06-22 17:45:00,0.71,0.16,2.09,2.05,0.045,20.12,65,18.37,67.26
2022-06-22 17:50:00,0.65,0,2.09,2.04,0.048,19.96,67,19.02,64.66
2022-06-22 17:55:00,0.29,0,2.07,2.03,0.037,20.08,65,19.25,64.3
2022-06-22 18:00:00,0.61,0.06,2.05,2.03,0.029,19.89,65,19.77,85.2
2022-06-22 18:05:00,0.77,0.15,2.06,2.02,0.038,19.68,65,20.84,88.4
2022-06-22 18:10:00,0.44,0.04,2.07,2.03,0.043,19.61,67,18.33,82.9
2022-06-22 18:15:00,0.45,0.04,2.04,2.02,0.017,19.93,65,16.35,91
2022-06-22 18:20:00,0.42,0.05,2.05,2.02,0.029,20,64,13.53,78.51
2022-06-22 18:25:00,0.5,0.06,2.05,2.02,0.036,20.02,64,11.72,75.81
2022-06-22 18:30:00,0.4,0,2.06,2.02,0.041,20.06,62,12.92,73.24
2022-06-22 18:35:00,0.27,0.13,2.05,2.02,0.032,20,62,15.15,55.01
2022-06-22 18:40:00,0.43,0.1,2.04,2.01,0.029,19.9,62,14.49,50.13
2022-06-22 18:45:00,0.36,0.33,2.04,2.01,0.033,19.85,61,17.15,51.01
2022-06-22 18:50:00,0.26,0.02,2.03,2.02,0.015,19.71,61,16.81,56.55
2022-06-22 18:55:00,0.14,0,2.05,2.02,0.029,19.41,62,14.77,74.46
2022-06-22 19:00:00,0.26,0,2.05,2.02,0.03,19.33,63,9.85,43.32
2022-06-22 19:05:00,0.3,0.03,2.06,2.02,0.038,19.21,65,9.8,46.75
2022-06-22 19:10:00,0.38,0,2.05,2.01,0.04,19.2,65,10.61,56.89
2022-06-22 19:15:00,0.47,0,2.05,2.01,0.035,19.08,65,10.72,52.04
2022-06-22 19:20:00,0.49,0.04,2.05,2.01,0.041,19,66,12.46,41.52
2022-06-22 19:25:00,0.6,0.04,2.06,2.02,0.042,18.93,66,11.14,47.94
2022-06-22 19:30:00,0.46,0.01,2.06,2.01,0.048,18.85,67,10.59,49.81
2022-06-22 19:35:00,0.51,0,2.04,2.01,0.03,18.77,67,13.28,53.6
2022-06-22 19:40:00,0.4,0,2.05,2.01,0.037,18.73,67,9.16,37.73
2022-06-22 19:45:00,0.43,0.07,2.04,2.01,0.03,18.78,68,8.4,50.99
2022-06-22 19:50:00,0.28,0.08,2.05,2.02,0.03,18.58,66,7.27,39.55
2022-06-22 19:55:00,0.33,0.24,2.05,2.02,0.03,18.43,67,6.81,33.68
2022-06-22 20:00:00,0.13,0.25,2.03,2.02,0.014,18.27,68,4.48,12.6
2022-06-22 20:05:00,0.29,0,2.05,2.02,0.026,18.22,66,5.7,11.79
2022-06-22 20:10:00,0.25,0.04,2.06,2.02,0.043,18.24,67,4.95,32.64
2022-06-22 20:15:00,0.16,0.06,2.05,2.02,0.037,18.42,65,4.71,28.96
2022-06-22 20:20:00,0.19,0.1,2.05,2.02,0.028,18.6,65,5.09,2.95
2022-06-22 20:25:00,0.23,0,2.06,2.02,0.035,18.46,64,6.17,5.17
2022-06-22 20:30:00,0.41,0.13,2.06,2.02,0.039,18.18,66,6.94,14.04
2022-06-22 20:35:00,0.33,0.05,2.07,2.02,0.046,17.93,67,10.59,36.76
2022-06-22 20:40:00,0.28,0,2.05,2.02,0.026,17.93,65,12.96,37.15
2022-06-22 20:45:00,0.01,0,2.04,2.02,0.022,17.83,66,13.47,36.46
2022-06-22 20:50:00,0.18,0.26,2.05,2.02,0.028,17.64,66,12.69,45.58
2022-06-22 20:55:00,0.21,0.28,2.02,2.01,0.005,17.56,66,12.36,45.77
2022-06-22 21:00:00,0.25,0.11,2.04,2.01,0.028,17.42,67,11.43,44.59
2022-06-22 21:05:00,0.19,0,2.04,2.02,0.023,17.38,67,10.6,38.81
2022-06-22 21:10:00,0.21,0.25,2.03,2.02,0.007,17.2,69,9.14,35.98
2022-06-22 21:15:00,0.2,0,2.06,2.02,0.034,16.99,70,9.8,38.33
2022-06-22 21:20:00,0.32,0.16,2.04,2.02,0.024,16.86,70,7.45,43.76
2022-06-22 21:25:00,0.35,0.17,2.03,2.02,0.005,16.69,72,9.45,32.78
2022-06-22 21:30:00,0.29,0.19,2.06,2.03,0.03,16.52,72,10.39,39.35
2022-06-22 21:35:00,0.18,0.08,2.06,2.03,0.032,16.41,72,9.03,39.44
2022-06-22 21:40:00,0.47,0.05,2.05,2.02,0.027,16.26,74,8.53,31.19
2022-06-22 21:45:00,0.31,0.21,2.05,2.02,0.035,16.05,73,8.44,33.2
2022-06-22 21:50:00,0.21,0.29,2.03,2.02,0.011,16.01,73,7.65,33.78
2022-06-22 21:55:00,0.27,0.25,2.06,2.03,0.03,15.84,74,7.39,36.12
2022-06-22 22:00:00,0.28,0.31,2.06,2.03,0.03,15.79,73,7.16,37.64
2022-06-22 22:05:00,0.29,0.39,2.06,2.02,0.039,15.67,74,7.41,22.63
2022-06-22 22:10:00,0.39,0.22,2.03,2.03,0.009,15.58,73,6.07,359.7
2022-06-22 22:15:00,0.46,0.21,2.04,2.03,0.008,15.44,72,6.71,352
2022-06-22 22:20:00,0.44,0.46,2.08,2.06,0.019,15.47,73,7.24,342.9
2022-06-22 22:25:00,0.28,0.92,2.13,2.1,0.028,15.37,76,6.66,338.2
2022-06-22 22:30:00,0.23,1.01,2.15,2.12,0.031,15.29,78,5.47,336.1
2022-06-22 22:35:00,0.17,0.8,2.13,2.11,0.017,15.22,79,3.75,331.4
2022-06-22 22:40:00,0.21,1.15,2.17,2.14,0.033,15.05,80,4.57,337.7
2022-06-22 22:45:00,0.3,0.83,2.17,2.14,0.035,14.84,83,6.46,319.4
2022-06-22 22:50:00,0.18,0.43,2.13,2.12,0.016,14.76,86,6.48,308.5
2022-06-22 22:55:00,0.13,0.32,2.13,2.1,0.022,14.7,87,6.19,307.5
2022-06-22 23:00:00,0.18,0.34,2.13,2.1,0.031,14.57,88,5.75,311.9
2022-06-22 23:05:00,0.18,0.17,2.15,2.12,0.025,14.63,89,6.02,307.6
2022-06-22 23:10:00,0.12,0.28,2.15,2.12,0.029,14.77,89,6.8,316.1
2022-06-22 23:15:00,0.05,0.29,2.19,2.16,0.031,14.95,90,7.13,336.4
2022-06-22 23:20:00,0.18,0.3,2.15,2.13,0.028,15.1,88,5.9,342.8
2022-06-22 23:25:00,0.1,0.34,2.14,2.13,0.008,15.1,88,5.83,336.2
2022-06-22 23:30:00,0,0.68,2.22,2.18,0.038,15.08,88,6.53,338.7
2022-06-22 23:35:00,0.14,0.53,2.16,2.15,0.015,15.07,88,5.82,347
2022-06-22 23:40:00,0.06,0.47,2.16,2.14,0.02,15,88,6.65,337.9
2022-06-22 23:45:00,0.05,0.45,2.19,2.15,0.043,15,88,6.88,346.6
2022-06-22 23:50:00,0.1,0.21,2.15,2.12,0.038,14.97,88,7.68,345.5
2022-06-22 23:55:00,0.02,0.22,2.14,2.12,0.016,14.9,89,6.3,350.3
2022-06-23 00:00:00,0.27,0.03,2.15,2.12,0.028,14.89,90,6.13,342
2022-06-23 00:05:00,0.15,0.37,2.17,2.14,0.027,14.77,90,4.38,317.4
2022-06-23 00:10:00,0.1,0.35,2.14,2.13,0.011,14.59,90,5.2,300.8
2022-06-23 00:15:00,0.05,0.13,2.16,2.13,0.034,14.44,91,4.77,310.5
2022-06-23 00:20:00,0,0.39,2.19,2.14,0.041,14.36,92,6.04,303.2
2022-06-23 00:25:00,0,0.27,2.17,2.14,0.028,14.49,91,6.05,312.3
2022-06-23 00:30:00,0.06,0.18,2.21,2.17,0.038,14.58,91,6.08,325.1
2022-06-23 00:35:00,0,0.56,2.23,2.21,0.026,14.7,90,6.62,321.4
2022-06-23 00:40:00,0.14,0.46,2.23,2.2,0.03,14.7,90,7.22,323
2022-06-23 00:45:00,0.12,0.19,2.22,2.19,0.036,14.7,90,6.6,326.9
2022-06-23 00:50:00,0.08,0.48,2.23,2.19,0.041,14.73,90,7.56,330.4
2022-06-23 00:55:00,0.15,0.4,2.25,2.21,0.043,14.8,89,7.04,332.5
2022-06-23 01:00:00,0.16,0.74,2.23,2.19,0.039,14.8,89,7.08,337
2022-06-23 01:05:00,0,0.51,2.21,2.18,0.037,14.85,89,4.88,333.8
2022-06-23 01:10:00,0.04,0.38,2.21,2.18,0.03,14.9,89,6.01,351.1
2022-06-23 01:15:00,0.09,0.42,2.19,2.15,0.036,14.87,89,6.55,330
2022-06-23 01:20:00,0,0.49,2.23,2.19,0.041,14.82,89,5.47,331
2022-06-23 01:25:00,0,0.19,2.19,2.18,0.011,14.8,89,5.37,329.2
2022-06-23 01:30:00,0,0.19,2.23,2.18,0.044,14.82,89,6.86,331.6
2022-06-23 01:35:00,0.09,0.59,2.22,2.19,0.031,14.84,89,7.11,338.7
2022-06-23 01:40:00,0,0.59,2.18,2.16,0.025,14.84,88,5.36,336.4
2022-06-23 01:45:00,0.08,0.49,2.2,2.17,0.027,14.81,88,5.99,331.5
2022-06-23 01:50:00,0.01,0.61,2.21,2.19,0.023,14.8,89,6.79,335.3
2022-06-23 01:55:00,0,0.39,2.22,2.19,0.034,14.8,88,6.42,346.8
2022-06-23 02:00:00,0.03,0.84,Z/S,Z/S,Z/S,14.8,88,5.78,343.2
2022-06-23 02:05:00,Z/S,0.54,Z/S,Z/S,Z/S,14.8,88,5.51,339.4
2022-06-23 02:10:00,Z/S,0.47,Z/S,Z/S,Z/S,14.77,89,5.84,337.6
2022-06-23 02:15:00,Z/S,0.54,Z/S,Z/S,Z/S,14.78,89,5.92,323.8
2022-06-23 02:20:00,Z/S,0.33,Z/S,Z/S,Z/S,14.72,89,6.53,324.9
2022-06-23 02:25:00,Z/S,0.42,Z/S,Z/S,Z/S,14.66,88,8.76,338.2
2022-06-23 02:30:00,Z/S,0.51,Z/S,Z/S,Z/S,14.7,88,7.09,340.7
2022-06-23 02:35:00,Z/S,0.63,Z/S,Z/S,Z/S,14.6,87,9.04,343.4
2022-06-23 02:40:00,Z/S,0.34,Z/S,Z/S,Z/S,14.58,86,8.18,353.6
2022-06-23 02:45:00,Z/S,0.26,Z/S,Z/S,Z/S,14.6,86,8.34,352.6
2022-06-23 02:50:00,Z/S,0.08,Z/S,Z/S,Z/S,14.67,85,11.08,1.57
2022-06-23 02:55:00,Z/S,0,Z/S,Z/S,Z/S,14.8,85,12.44,14.35
2022-06-23 03:00:00,Z/S,0.19,Z/S,Z/S,Z/S,14.79,84,11.76,9.23
2022-06-23 03:05:00,0.18,Z/S,2.15,2.12,0.027,14.69,82,14.87,12.71
2022-06-23 03:10:00,0.15,Z/S,2.16,2.11,0.044,14.63,82,12.22,8.28
2022-06-23 03:15:00,0.06,Z/S,2.14,2.1,0.036,14.53,81,12.34,7.42
2022-06-23 03:20:00,0.1,Z/S,2.13,2.1,0.034,14.48,82,13.38,10.85
2022-06-23 03:25:00,0.02,Z/S,2.14,2.1,0.041,14.46,82,12.64,16.21
2022-06-23 03:30:00,0.12,Z/S,2.13,2.09,0.038,14.33,81,13.4,12.34
2022-06-23 03:35:00,0.19,Z/S,2.12,2.09,0.034,14.23,81,13.59,9.05
2022-06-23 03:40:00,0.13,Z/S,2.12,2.08,0.034,14.12,81,11.67,5.39
2022-06-23 03:45:00,0.03,Z/S,2.1,2.08,0.021,14.03,81,10.62,359.1
2022-06-23 03:50:00,0.1,Z/S,2.11,2.09,0.024,13.9,82,10.71,8.11
2022-06-23 03:55:00,0.17,Z/S,2.11,2.1,0.011,13.96,84,12.57,14.55
2022-06-23 04:00:00,0,Z/S,2.11,2.1,0.01,13.89,84,12.68,15.57
2022-06-23 04:05:00,0,0.26,2.12,2.1,0.021,13.85,85,11.49,19.9
2022-06-23 04:10:00,0.1,0.24,2.12,2.11,0.005,13.84,85,11.21,19.55
2022-06-23 04:15:00,0.14,0.29,2.14,2.12,0.02,13.81,85,12.42,27.96
2022-06-23 04:20:00,0.24,0.13,2.14,2.11,0.031,13.8,83,13.97,35.38
2022-06-23 04:25:00,0.28,0.28,2.11,2.1,0.016,13.8,81,15.94,45.76
2022-06-23 04:30:00,0.2,0.29,2.1,2.08,0.016,13.84,80,13.78,51.22
2022-06-23 04:35:00,0.32,0.01,2.09,2.08,0.014,13.76,80,12.61,38.04
2022-06-23 04:40:00,0.08,0.03,2.08,2.08,0,13.68,80,12.6,43.37
2022-06-23 04:45:00,0.12,0.27,2.09,2.07,0.026,13.6,80,12.51,41.99
2022-06-23 04:50:00,0.01,0.32,2.07,2.06,0.011,13.48,80,12.64,44.05
2022-06-23 04:55:00,0.17,0.1,2.07,2.05,0.023,13.32,79,11.92,40.9
2022-06-23 05:00:00,0.11,0,2.06,2.05,0.016,13.24,79,10.45,33.02
2022-06-23 05:05:00,0.15,0.13,2.06,2.05,0.015,13.2,79,11.93,26.78
2022-06-23 05:10:00,0.13,0.09,2.07,2.04,0.026,13.13,79,8.66,20.64
2022-06-23 05:15:00,0.13,0.25,2.05,2.04,0.015,13.04,80,8.19,19.13
2022-06-23 05:20:00,0.03,0.1,2.05,2.03,0.02,12.89,80,8.9,8.82
2022-06-23 05:25:00,0.13,0.01,2.05,2.04,0.015,12.73,82,7.88,344.4
2022-06-23 05:30:00,0.08,0.16,2.05,2.05,0,12.6,83,6.92,349.6
2022-06-23 05:35:00,0.07,0.14,2.05,2.04,0.012,12.6,82,7.01,356.5
2022-06-23 05:40:00,0.07,0.28,2.05,2.03,0.018,12.69,81,8.02,349.5
2022-06-23 05:45:00,0.12,0,2.04,2.03,0.008,12.68,80,8.24,1.09
2022-06-23 05:50:00,0.11,0,2.04,2.03,0.009,12.79,80,7.97,11.11
2022-06-23 05:55:00,0.27,0,2.05,2.03,0.019,12.9,79,8.32,7.58
2022-06-23 06:00:00,0.36,0.11,2.03,2.03,0.003,12.91,78,9.18,13.25
2022-06-23 06:05:00,0.07,0.12,2.04,2.02,0.016,13,77,10.24,14.4
2022-06-23 06:10:00,0.31,0,2.04,2.03,0.008,13.1,76,11.27,11.26
2022-06-23 06:15:00,0.23,0.04,2.04,2.03,0.009,13.24,76,11.75,18.27
2022-06-23 06:20:00,0.35,0.08,2.06,2.03,0.022,13.36,75,12.94,16.67
2022-06-23 06:25:00,0.14,0.01,2.04,2.03,0.02,13.45,75,11.24,21.51
2022-06-23 06:30:00,0.27,0,2.03,2.03,0.008,13.68,76,10.98,48.17
2022-06-23 06:35:00,0.12,0.16,2.04,2.03,0.007,13.85,73,12.94,34.91
2022-06-23 06:40:00,0.07,0.12,2.03,2.03,0.003,14.06,71,12.86,54.75
2022-06-23 06:45:00,0.08,0.27,2.03,2.03,0.008,14.04,71,11.9,50.18
2022-06-23 06:50:00,0.28,0.09,2.04,2.03,0.011,13.75,71,14.17,29.29
2022-06-23 06:55:00,0.32,0,2.05,2.03,0.022,13.46,72,12.49,43.91
2022-06-23 07:00:00,0.28,0.27,2.04,2.03,0.009,13.55,72,10.79,35.82
2022-06-23 07:05:00,0.18,0.02,2.03,2.03,0.009,13.66,73,9.63,40.2
2022-06-23 07:10:00,0.13,0.21,2.03,2.02,0.01,13.82,72,7.46,58.48
2022-06-23 07:15:00,0.37,0,2.03,2.02,0.006,14.03,70,9.59,26.61
2022-06-23 07:20:00,0.28,0.03,2.03,2.02,0.01,14.36,68,11.08,17.53
2022-06-23 07:25:00,0.36,0,2.05,2.02,0.026,14.58,68,13.04,22.45
2022-06-23 07:30:00,0.27,0.07,2.03,2.02,0.003,14.62,67,13.44,9.61
2022-06-23 07:35:00,0.42,0.05,2.04,2.02,0.018,14.68,68,12.97,23.04
2022-06-23 07:40:00,0.11,0,2.02,2.02,0,14.73,67,16.41,23.58
2022-06-23 07:45:00,0.3,0.01,2.04,2.03,0.011,14.76,67,15.37,21.77
2022-06-23 07:50:00,0.38,0,2.03,2.03,0.006,14.77,66,15.91,15.67
2022-06-23 07:55:00,0.3,0.18,2.03,2.02,0.007,14.75,66,16.19,15.06
2022-06-23 08:00:00,0.35,0.05,2.04,2.02,0.016,14.98,66,15.79,47.81
2022-06-23 08:05:00,0.29,0,2.03,2.02,0.012,15.39,66,15.18,45.75
2022-06-23 08:10:00,0.41,0,2.04,2.03,0.014,15.25,65,17.72,26.58
2022-06-23 08:15:00,0.21,0.13,2.03,2.02,0.004,15.13,66,20.2,48.51
2022-06-23 08:20:00,0.34,0.23,2.04,2.02,0.016,15.41,65,18.01,40.27
2022-06-23 08:25:00,0.43,0.08,2.03,2.02,0.008,15.21,64,17.73,41.67
