Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS02, L1, 5Mn
Exported On:,2022/08/24,10:45
Date Range:,2010/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-06-13 03:55:00,0.01,0.92,2.52,0.15,2.37,9.54,83,2.04,63.27
2022-06-13 04:00:00,0,0.91,2.49,0.16,2.33,9.35,84,1.86,129.7
2022-06-13 04:05:00,0.06,0.99,2.53,0.174,2.36,9.47,84,1.53,170.6
2022-06-13 04:10:00,0,1.17,2.59,0.177,2.41,9.54,84,0.54,199.9
2022-06-13 04:15:00,0.13,1.4,2.62,0.183,2.44,9.24,82,1.78,156.5
2022-06-13 04:20:00,0,1.47,2.84,0.322,2.52,8.86,86,3.12,133.3
2022-06-13 04:25:00,0.09,1.98,3.1,0.442,2.66,9.39,84,3.7,131.3
2022-06-13 04:30:00,0,1.89,3.47,0.675,2.8,10.04,85,3.63,165
2022-06-13 04:35:00,0.4,1.85,3.47,0.702,2.76,10.92,81,2.75,218.9
2022-06-13 04:40:00,0.14,1.82,3.29,0.54,2.75,11.18,79,3.19,233.6
2022-06-13 04:45:00,0.14,1.72,3.34,0.564,2.78,11.38,79,2.77,244.8
2022-06-13 04:50:00,0,1.23,3.43,0.57,2.86,11.97,77,2.16,219.7
2022-06-13 04:55:00,0,1.67,3.41,0.572,2.84,12.64,73,1.01,204.8
2022-06-13 05:00:00,0,1.77,3.44,0.593,2.84,12.63,74,0,0
2022-06-13 05:05:00,0.12,2.13,3.48,0.6,2.88,13.28,72,0,0
2022-06-13 05:10:00,0.06,1.87,3.32,0.53,2.79,13.77,71,1.28,183.8
2022-06-13 05:15:00,0,1.44,3.19,0.465,2.72,14.03,70,2.91,202.7
2022-06-13 05:20:00,0,1.74,3.03,0.418,2.61,14.24,68,3.36,228.4
2022-06-13 05:25:00,0,1.41,3.22,0.498,2.72,14.03,65,4.29,244.1
2022-06-13 05:30:00,0.08,1.55,3.17,0.508,2.66,14.13,65,3.83,252.1
2022-06-13 05:35:00,0.07,2.01,3.2,0.584,2.62,14.27,66,3.76,266.3
2022-06-13 05:40:00,0,2.45,3.34,0.582,2.75,14.63,66,3.16,294.6
2022-06-13 05:45:00,0.22,2.42,3.57,0.64,2.93,15.07,64,4.11,344.6
2022-06-13 05:50:00,0.14,3.5,3.87,0.731,3.13,15.53,62,4.3,49.15
2022-06-13 05:55:00,0.41,4.41,4.62,0.931,3.69,15.65,61,3.8,14.82
2022-06-13 06:00:00,0.73,4.83,4.93,1.074,3.85,15.85,58,4.58,340.4
2022-06-13 06:05:00,0.37,3.05,4.33,0.861,3.47,15.58,58,6.59,344.6
2022-06-13 06:10:00,0.42,2.2,3.72,0.672,3.05,15.31,59,6.92,338.5
2022-06-13 06:15:00,0.55,2.23,3.53,0.634,2.89,15.55,60,5.94,336.6
2022-06-13 06:20:00,0.24,2.24,3.5,0.624,2.88,15.84,60,4.83,328.5
2022-06-13 06:25:00,0.6,2.21,3.47,0.616,2.86,15.95,59,4.06,316.1
2022-06-13 06:30:00,0.29,1.99,3.3,0.558,2.74,16.07,58,5.02,328.8
2022-06-13 06:35:00,0.49,1.79,3.19,0.526,2.66,16.26,57,4.3,339.6
2022-06-13 06:40:00,0.15,1.5,3.14,0.523,2.62,16.83,56,1.9,351
2022-06-13 06:45:00,0.25,1.58,3.03,0.491,2.54,17.07,55,2.94,69.68
2022-06-13 06:50:00,0.25,1.51,2.93,0.452,2.48,16.84,55,4.31,9.74
2022-06-13 06:55:00,0.37,1.51,2.81,0.397,2.41,16.38,57,3.13,19.75
2022-06-13 07:00:00,0.13,1.26,2.78,0.387,2.39,16.37,57,3.26,37.6
2022-06-13 07:05:00,0.23,1.21,2.73,0.382,2.34,16.95,55,4.6,340
2022-06-13 07:10:00,0.24,1.3,2.64,0.337,2.3,17.85,53,4.35,345.3
2022-06-13 07:15:00,0.25,1.68,2.64,0.344,2.29,17.93,52,4.51,315.3
2022-06-13 07:20:00,0.25,1.41,2.66,0.355,2.3,18.07,52,2.66,328.6
2022-06-13 07:25:00,0.3,1.36,2.64,0.379,2.27,18.48,51,3.05,316.6
2022-06-13 07:30:00,0.23,1.13,2.63,0.384,2.24,17.8,53,5.41,297.4
2022-06-13 07:35:00,0.34,1.43,2.6,0.379,2.22,17.75,54,5.53,330.4
2022-06-13 07:40:00,0.11,1.31,2.56,0.366,2.19,18.22,52,3.71,319.1
2022-06-13 07:45:00,0.13,0.92,2.5,0.344,2.16,18.5,51,2.97,349.5
2022-06-13 07:50:00,0.19,0.6,2.49,0.341,2.15,19.68,49,2.97,343.6
2022-06-13 07:55:00,0.2,0.75,2.43,0.272,2.16,19.89,49,3.79,79.84
2022-06-13 08:00:00,0.12,0.71,2.36,0.214,2.15,19.4,49,2.7,62.91
2022-06-13 08:05:00,0.17,1.22,2.7,0.429,2.27,19.95,52,6.1,194.1
2022-06-13 08:10:00,0.11,1.16,2.71,0.431,2.28,19.57,53,5.13,207.4
2022-06-13 08:15:00,0.27,1.26,2.7,0.423,2.28,20,52,5.3,203
2022-06-13 08:20:00,0.07,1.35,2.59,0.365,2.22,19.92,51,5.62,246.4
2022-06-13 08:25:00,0.27,1.3,2.54,0.336,2.2,20.06,52,5.74,183.1
2022-06-13 08:30:00,0.27,1.29,2.53,0.32,2.21,20.95,49,5.29,172.2
2022-06-13 08:35:00,0.28,1.43,2.63,0.38,2.25,20.9,50,6.59,188.1
2022-06-13 08:40:00,0.06,1.36,2.67,0.398,2.27,20.84,50,6.18,184.4
2022-06-13 08:45:00,0.09,1.21,2.76,0.468,2.3,20.69,52,7.49,134
2022-06-13 08:50:00,0.3,1.7,2.85,0.542,2.31,20.21,52,6.74,148.4
2022-06-13 08:55:00,0.12,1.98,2.85,0.525,2.33,20.34,52,6.15,162
2022-06-13 09:00:00,0.37,1.58,2.85,0.498,2.35,20.34,51,7.98,167.3
2022-06-13 09:05:00,0.54,1.92,2.83,0.485,2.34,20.56,50,6.48,161.3
2022-06-13 09:10:00,0.81,1.82,2.68,0.38,2.3,20.74,48,6.24,132.3
2022-06-13 09:15:00,1.67,1.57,2.54,0.276,2.27,20.94,47,7.93,145.8
2022-06-13 09:20:00,3.71,1.66,2.62,0.367,2.25,21.05,47,6.28,149.8
2022-06-13 09:25:00,15.2,2.52,3.07,0.695,2.37,20.7,50,7.08,144
2022-06-13 09:30:00,23.65,3.48,3.45,0.937,2.51,20.28,52,8.7,152.6
2022-06-13 09:35:00,24.98,3.79,3.58,0.993,2.59,20.38,51,7.08,169.6
2022-06-13 09:40:00,20.03,3.12,3.72,0.996,2.72,20.69,50,6.5,141.6
2022-06-13 09:45:00,18.89,2.99,3.55,0.869,2.68,20.99,49,5.68,160.2
2022-06-13 09:50:00,13.13,3.21,3.62,0.897,2.72,22.19,47,5.48,170.5
2022-06-13 09:55:00,14.94,2.91,3.51,0.841,2.67,22.07,46,6.7,175.9
2022-06-13 10:00:00,15.63,2.65,3.42,0.798,2.62,22.06,46,7.82,166.9
2022-06-13 10:05:00,21.91,2.68,3.57,0.866,2.71,21.91,47,8.71,171.2
2022-06-13 10:10:00,36.18,2.88,3.76,1.019,2.74,22.08,47,8.07,148.7
2022-06-13 10:15:00,44.44,3.23,3.71,1.029,2.68,21.67,47,7.92,133.3
2022-06-13 10:20:00,37.63,2.84,3.55,0.987,2.57,21.92,47,7.83,166.5
2022-06-13 10:25:00,32.64,2.64,3.41,0.907,2.5,22.1,45,8.39,165.1
2022-06-13 10:30:00,32.58,2.67,3.38,0.851,2.53,22.48,44,8.06,192.3
2022-06-13 10:35:00,31.2,2.06,3.33,0.795,2.53,22.67,43,7.1,199.4
2022-06-13 10:40:00,34.93,2.33,3.34,0.788,2.55,22.66,44,7.08,185.1
2022-06-13 10:45:00,29.65,2.39,3.22,0.724,2.5,23.03,41,7.29,161.6
2022-06-13 10:50:00,28.07,2.44,3.15,0.678,2.47,23.38,41,6.45,196.9
2022-06-13 10:55:00,27.74,2.46,3.04,0.612,2.43,23.54,40,7.83,195.2
2022-06-13 11:00:00,26.27,2.48,2.96,0.582,2.38,23.71,39,7.91,193.2
2022-06-13 11:05:00,22.76,2.34,2.78,0.481,2.3,24.01,38,6.89,206
2022-06-13 11:10:00,22.92,2.08,2.75,0.447,2.31,23.95,37,7.12,211.7
2022-06-13 11:15:00,21.66,1.81,2.69,0.402,2.28,24.16,37,7.59,210.9
2022-06-13 11:20:00,20.1,2.29,2.52,0.269,2.25,24.4,36,7.49,203.4
2022-06-13 11:25:00,16.81,1.98,2.41,0.199,2.21,24.81,34,5.25,242.6
2022-06-13 11:30:00,14.1,1.67,2.19,0.026,2.16,25.01,34,5.09,226.8
2022-06-13 11:35:00,13.52,1.62,2.15,0,2.15,24.79,33,5.8,246.2
2022-06-13 11:40:00,13.62,1.76,2.16,0.004,2.15,25.15,33,6.1,208.2
2022-06-13 11:45:00,14.07,1.55,2.2,0.056,2.15,25.61,33,7.94,193.5
2022-06-13 11:50:00,14.29,1.99,2.15,0.006,2.15,25.45,33,5.94,186
2022-06-13 11:55:00,14.55,1.67,2.23,0.065,2.16,25.45,33,4.94,219.8
2022-06-13 12:00:00,13.2,1.63,2.15,0,2.15,25.27,33,6.58,240.9
2022-06-13 12:05:00,11.02,1.69,2.13,0,2.13,25.24,32,4.83,176.2
2022-06-13 12:10:00,10.28,1.66,2.12,0,2.12,25.71,32,4.32,215.5
2022-06-13 12:15:00,9,1.49,2.1,0,2.1,25.77,30,5.79,187.7
2022-06-13 12:20:00,7.23,1.28,2.08,0,2.08,26.3,29,6.08,114.1
2022-06-13 12:25:00,7.17,1.25,2.08,0,2.08,25.66,29,5.39,124.7
2022-06-13 12:30:00,5.88,0.88,2.07,0,2.07,26.58,26,4.61,183.4
2022-06-13 12:35:00,0.42,0.56,1.98,0,1.98,26.54,20,8.95,8.81
2022-06-13 12:40:00,0,0.71,1.97,0,1.97,26.13,21,4.96,268.8
2022-06-13 12:45:00,0.25,0.59,1.97,0,1.97,26.36,21,4.42,192.6
2022-06-13 12:50:00,1.23,0.63,1.99,0,1.99,26.59,21,6.7,358.7
2022-06-13 12:55:00,1.54,0.65,1.99,0,1.99,26.62,21,7.25,93.2
2022-06-13 13:00:00,1.64,0.49,1.99,0,1.99,26.09,21,6.03,169.7
2022-06-13 13:05:00,1.38,1.32,1.99,0,1.99,26.73,21,4.99,306.5
2022-06-13 13:10:00,0.31,0.89,1.99,0,1.99,26.51,23,13.77,50.56
2022-06-13 13:15:00,0.31,0.85,2.01,0,2.01,26.12,25,13.74,24.86
2022-06-13 13:20:00,0.26,1.12,2.03,0,2.03,26.39,24,16.38,350.2
2022-06-13 13:25:00,0.28,1.01,2.03,0,2.03,26.13,25,9.88,26.43
2022-06-13 13:30:00,0.11,1.32,2.01,0,2.01,26.74,24,11.74,341.7
2022-06-13 13:35:00,0.12,1.02,2.02,0,2.02,26.94,22,13.74,343.1
2022-06-13 13:40:00,0.18,1.1,2.01,0,2.01,26.84,22,9.65,336.2
2022-06-13 13:45:00,0.06,0.88,2,0,2,26.95,22,7.15,335.6
2022-06-13 13:50:00,0.15,0.96,1.98,0,1.98,26.65,23,7.36,43.06
2022-06-13 13:55:00,0.23,0.66,1.97,0,1.97,26.77,23,11.56,23.84
2022-06-13 14:00:00,0.02,0.88,2,0.032,1.97,26.31,23,6.71,263.9
2022-06-13 14:05:00,0.25,0.71,1.97,0,1.97,26.75,23,7.86,20.6
2022-06-13 14:10:00,0.2,1.08,1.97,0,1.97,27.16,22,14.33,33.01
2022-06-13 14:15:00,0.32,1.14,1.97,0,1.97,26.72,21,12.15,25.36
2022-06-13 14:20:00,0.37,1.26,1.96,0,1.96,26.16,25,19.6,47.68
2022-06-13 14:25:00,0.54,0.95,1.96,0,1.96,24.99,31,22.11,66.52
2022-06-13 14:30:00,0.51,0.7,1.95,0,1.95,24.33,33,24.03,70.55
2022-06-13 14:35:00,0.39,0.37,1.95,0,1.95,24.89,33,18.05,81.3
2022-06-13 14:40:00,0.51,0.86,1.95,0,1.95,24.86,32,21.48,66.1
2022-06-13 14:45:00,0.47,0.69,1.94,0,1.94,24.73,32,20.47,78.63
2022-06-13 14:50:00,0.44,0.68,1.94,0,1.94,24.8,32,20.35,85.9
2022-06-13 14:55:00,0.45,0.92,1.95,0,1.95,24.7,32,17.88,85.6
2022-06-13 15:00:00,0.46,1.02,1.95,0,1.95,25.24,31,16.67,82
2022-06-13 15:05:00,0.48,0.73,1.96,0,1.96,25.29,31,16.61,67.35
2022-06-13 15:10:00,0.7,0.94,1.96,0,1.96,25.3,31,13.58,66.17
2022-06-13 15:15:00,0.4,0.49,1.96,0,1.96,25.09,31,19.18,81.8
2022-06-13 15:20:00,0.59,0.6,1.97,0,1.97,25.3,30,12.55,39.49
2022-06-13 15:25:00,0.24,0.61,1.96,0,1.96,25.42,30,16.83,37.31
2022-06-13 15:30:00,0.36,0.67,1.95,0,1.95,25.42,30,15.73,53.5
2022-06-13 15:35:00,0.34,1.1,1.96,0,1.96,25.35,28,15.15,45.39
2022-06-13 15:40:00,0.46,0.93,1.96,0,1.96,25.34,29,15.2,83.8
2022-06-13 15:45:00,0.52,0.46,1.96,0,1.96,25.39,29,14.94,42.98
2022-06-13 15:50:00,0.26,0.37,1.97,0,1.97,25.76,28,17.33,7.76
2022-06-13 15:55:00,0.29,0.69,1.97,0,1.97,25.47,27,14.59,28.81
2022-06-13 16:00:00,0.29,0.52,1.97,0,1.97,25.78,27,16.55,17.79
2022-06-13 16:05:00,0.38,0.64,1.96,0,1.96,25.68,27,16.34,32.42
2022-06-13 16:10:00,0.39,0.42,1.95,0,1.95,25.65,27,19.08,17.6
2022-06-13 16:15:00,0.41,0.7,1.96,0,1.96,25.77,26,15.81,8.05
2022-06-13 16:20:00,0.49,1.11,1.96,0,1.96,25.89,26,15.35,18.11
2022-06-13 16:25:00,0.47,0.57,1.97,0,1.97,25.76,25,14.08,32.21
2022-06-13 16:30:00,0.49,0.88,1.97,0,1.97,26.01,25,15.69,354.3
2022-06-13 16:35:00,0.27,0.94,1.97,0,1.97,26.08,25,14.88,359
2022-06-13 16:40:00,0.57,0.94,1.96,0,1.96,25.9,25,12.99,27.84
2022-06-13 16:45:00,0.65,1.04,1.96,0,1.96,25.69,25,15.39,46.63
2022-06-13 16:50:00,0.57,1.02,1.94,0,1.94,25.84,25,13.36,27.38
2022-06-13 16:55:00,0.23,0.82,1.94,0,1.94,26.07,24,14.65,4.44
2022-06-13 17:00:00,0.4,0.33,1.94,0,1.94,26.12,25,13.81,10.6
2022-06-13 17:05:00,0.4,0.29,1.94,0,1.94,25.77,27,14.62,55.81
2022-06-13 17:10:00,0.23,0.51,1.94,0,1.94,25.47,27,19.17,60.39
2022-06-13 17:15:00,0.2,0.27,1.93,0,1.93,25.32,27,16.14,66.78
2022-06-13 17:20:00,0.23,0.34,1.94,0,1.94,25.28,27,14.5,67.43
2022-06-13 17:25:00,0.35,0.03,1.94,0,1.94,25.23,28,14.66,71.53
2022-06-13 17:30:00,0.14,0.32,1.94,0,1.94,25.25,28,14.13,54.81
2022-06-13 17:35:00,0.09,0.24,1.94,0,1.94,25.25,28,10.45,57.43
2022-06-13 17:40:00,0.12,0.41,1.93,0,1.93,25.27,28,14.04,58.6
2022-06-13 17:45:00,0.31,0.43,1.93,0,1.93,25.19,28,16.07,31.16
2022-06-13 17:50:00,0.4,0.09,1.93,0,1.93,25.02,28,13.17,53.01
2022-06-13 17:55:00,0.15,0.37,1.94,0,1.94,25.13,28,12.43,61.75
2022-06-13 18:00:00,0.27,0.16,1.93,0,1.93,25.08,28,15.31,56.62
2022-06-13 18:05:00,0.16,0.37,1.92,0,1.92,25.15,28,11.29,30.12
2022-06-13 18:10:00,0.46,0.27,1.93,0,1.93,25.18,28,9.85,30.66
2022-06-13 18:15:00,0.08,0.26,1.94,0,1.94,25.05,28,11.5,57.95
2022-06-13 18:20:00,0.16,0.19,1.94,0,1.94,25.24,28,10.14,26.91
2022-06-13 18:25:00,0.15,0,1.92,0,1.92,25.46,27,10.27,11.62
2022-06-13 18:30:00,0,0.09,1.91,0,1.91,25.42,27,14.2,25.19
2022-06-13 18:35:00,0,0.18,1.91,0,1.91,25.16,27,12.91,26.23
2022-06-13 18:40:00,0.01,0.37,1.91,0,1.91,25.28,27,13.7,21.96
2022-06-13 18:45:00,0.29,0.29,1.91,0,1.91,25.32,27,14.77,19.64
2022-06-13 18:50:00,0.28,0.32,1.91,0,1.91,25.13,27,12.52,58
2022-06-13 18:55:00,0.01,0.39,1.89,0,1.89,25,27,12.68,50.21
2022-06-13 19:00:00,0,0.33,1.9,0,1.9,25,26,11.36,49.85
2022-06-13 19:05:00,0.18,0.33,1.9,0,1.9,24.97,27,12.49,53.27
2022-06-13 19:10:00,0.03,0.21,1.92,0,1.92,24.71,28,13.93,61.9
2022-06-13 19:15:00,0,0.1,1.92,0,1.92,24.62,28,14.71,66.11
2022-06-13 19:20:00,0,0.36,1.92,0,1.92,24.46,29,9.8,65.85
2022-06-13 19:25:00,0,0.17,1.91,0,1.91,24.33,30,12.45,73.39
2022-06-13 19:30:00,0.08,0.27,1.91,0,1.91,24.26,30,10.83,69.34
2022-06-13 19:35:00,0,0.4,1.92,0,1.92,24.11,31,8.48,69.61
2022-06-13 19:40:00,0,0.43,1.91,0,1.91,23.93,32,8.03,83.4
2022-06-13 19:45:00,0.13,0.24,1.91,0,1.91,23.8,32,8.71,78.33
2022-06-13 19:50:00,0.19,0.28,1.89,0,1.89,23.73,32,7.58,83.9
2022-06-13 19:55:00,0.01,0.03,1.9,0,1.9,23.49,34,6.53,77.96
2022-06-13 20:00:00,0,0.18,1.91,0,1.91,23.47,33,5.82,78.33
2022-06-13 20:05:00,0.13,0.33,1.92,0,1.92,23.42,34,4.96,66.69
2022-06-13 20:10:00,0.19,0,1.92,0,1.92,23.26,35,5.57,65.73
2022-06-13 20:15:00,0,0.05,1.92,0,1.92,23.04,36,4.74,55.41
2022-06-13 20:20:00,0.17,0.04,1.91,0,1.91,22.92,36,4.31,46.04
2022-06-13 20:25:00,0.17,0.1,1.91,0,1.91,22.89,35,4.51,21.02
2022-06-13 20:30:00,0.06,0,1.91,0,1.91,22.85,35,6.31,355.4
2022-06-13 20:35:00,0.06,0,1.93,0,1.93,22.55,37,5.36,358.1
2022-06-13 20:40:00,0.02,0.29,1.9,0,1.9,22.4,37,6.79,17.86
2022-06-13 20:45:00,0,0.25,1.9,0,1.9,22.39,37,6.59,0.31
2022-06-13 20:50:00,0,0.4,1.92,0,1.92,22.2,38,8.81,357.8
2022-06-13 20:55:00,0.08,0.21,1.9,0,1.9,22.04,38,7.25,13.57
2022-06-13 21:00:00,0,0.29,1.91,0,1.91,21.88,39,6.81,3.4
2022-06-13 21:05:00,0.25,0.72,1.93,0,1.93,21.62,40,6.58,351.5
2022-06-13 21:10:00,0.02,0.55,1.94,0,1.94,21.38,41,6.21,353.2
2022-06-13 21:15:00,0.19,0.58,1.94,0,1.94,21.19,42,6.64,353.3
2022-06-13 21:20:00,0.03,0.27,1.93,0,1.93,20.94,43,7.31,351
2022-06-13 21:25:00,0,0.41,1.93,0,1.93,20.7,43,8.07,347.6
2022-06-13 21:30:00,0,0.35,1.92,0,1.92,20.6,43,9.08,352.3
2022-06-13 21:35:00,0,0.45,1.92,0,1.92,20.55,43,7.94,356
2022-06-13 21:40:00,0,0.32,1.93,0,1.93,20.48,43,8.17,349.9
2022-06-13 21:45:00,0,0.49,1.94,0,1.94,20.28,44,8.58,347
2022-06-13 21:50:00,0.09,0.57,1.94,0,1.94,20.16,44,7.96,347.1
2022-06-13 21:55:00,0,0.66,1.94,0,1.94,19.96,45,8.16,341.2
2022-06-13 22:00:00,0.07,0.94,1.94,0,1.94,19.77,45,8.89,342.3
2022-06-13 22:05:00,0,0.61,1.93,0,1.93,19.61,46,8.07,337.9
2022-06-13 22:10:00,0,0.3,1.94,0,1.94,19.54,47,8.43,336.4
2022-06-13 22:15:00,0,0.43,1.94,0,1.94,19.53,48,9.04,338.9
2022-06-13 22:20:00,0,0.37,1.95,0,1.95,19.45,48,9.26,340.3
2022-06-13 22:25:00,0,0.78,1.95,0,1.95,19.3,48,9.8,341.8
2022-06-13 22:30:00,0,1,1.94,0,1.94,19.11,48,10.02,343.7
2022-06-13 22:35:00,0,0.88,1.94,0,1.94,18.94,48,9.6,342.7
2022-06-13 22:40:00,0,0.95,1.95,0,1.95,18.83,49,9.7,338
2022-06-13 22:45:00,0,1.2,1.94,0,1.94,18.88,49,9.72,337.5
2022-06-13 22:50:00,0.09,1.15,1.95,0,1.95,18.85,50,10.26,337.3
2022-06-13 22:55:00,0,1.1,1.96,0,1.96,18.79,51,10.39,336.5
2022-06-13 23:00:00,0,0.98,1.96,0,1.96,18.68,51,10.71,337.4
2022-06-13 23:05:00,0.05,0.94,1.98,0,1.98,18.53,52,10.63,335.8
2022-06-13 23:10:00,0,1.3,1.98,0,1.98,18.39,52,11.05,336.7
2022-06-13 23:15:00,0,0.81,1.99,0,1.99,18.24,53,11.6,335
2022-06-13 23:20:00,0,1.31,1.98,0,1.98,18.15,54,11.97,332
2022-06-13 23:25:00,0,1.27,2.03,0,2.03,18.05,54,12.92,332.2
2022-06-13 23:30:00,0,1.23,2.06,0,2.06,17.86,55,12.73,331.9
2022-06-13 23:35:00,0,0.84,2.06,0,2.06,17.82,55,12.22,330.9
2022-06-13 23:40:00,0,1.36,2.07,0,2.07,17.76,56,12.33,333.4
2022-06-13 23:45:00,0,0.89,2.1,0,2.1,17.65,56,11.46,337.2
2022-06-13 23:50:00,0.01,1.26,2.19,0.065,2.12,17.48,57,11.7,334.6
2022-06-13 23:55:00,0.16,1.19,2.3,0.163,2.14,17.42,58,11.65,336
2022-06-14 00:00:00,0,0.96,2.36,0.198,2.16,17.28,58,11.57,336.2
2022-06-14 00:05:00,0,1.32,2.28,0.137,2.15,17.02,59,11.79,338.1
2022-06-14 00:10:00,0.18,0.82,2.18,0.055,2.12,16.87,59,11.07,338.7
2022-06-14 00:15:00,0,0.69,2.13,0,2.13,16.69,60,12.57,341.8
2022-06-14 00:20:00,0,0.28,2.12,0,2.12,16.57,60,11.82,336.8
2022-06-14 00:25:00,0,0.75,2.21,0.046,2.16,16.54,61,12.56,336.2
2022-06-14 00:30:00,0.18,0.7,2.15,0,2.15,16.67,61,12.66,339.2
2022-06-14 00:35:00,0.11,0.67,2.14,0.01,2.13,16.42,61,11.49,343.6
2022-06-14 00:40:00,0.01,0.65,2.09,0,2.09,16.15,61,11.43,341.5
2022-06-14 00:45:00,0.04,0.1,2.09,0,2.09,16.02,62,12.03,340.5
2022-06-14 00:50:00,0.09,0.18,2.12,0,2.12,16,63,11.82,348.2
2022-06-14 00:55:00,0,0.29,2.13,0,2.13,15.92,63,10.47,354.6
2022-06-14 01:00:00,0,0.5,Z/S,Z/S,Z/S,15.86,64,11.34,344.1
2022-06-14 01:05:00,Z/S,0.35,Z/S,Z/S,Z/S,15.8,64,12.35,345.6
2022-06-14 01:10:00,Z/S,0.31,Z/S,Z/S,Z/S,15.75,64,12.27,344
2022-06-14 01:15:00,Z/S,0.45,Z/S,Z/S,Z/S,15.62,64,13.39,342.4
2022-06-14 01:20:00,Z/S,0.13,Z/S,Z/S,Z/S,15.6,64,14.12,342.3
2022-06-14 01:25:00,Z/S,0.24,Z/S,Z/S,Z/S,15.51,65,13.46,341.4
2022-06-14 01:30:00,Z/S,0.54,Z/S,Z/S,Z/S,15.57,65,15.15,340.3
2022-06-14 01:35:00,Z/S,0.62,Z/S,Z/S,Z/S,15.57,64,15.31,344.1
2022-06-14 01:40:00,Z/S,0.78,Z/S,Z/S,Z/S,15.42,65,15.59,341.1
2022-06-14 01:45:00,Z/S,0.82,Z/S,Z/S,Z/S,15.46,65,16.5,342.6
2022-06-14 01:50:00,Z/S,0.53,Z/S,Z/S,Z/S,15.47,64,15.99,344.7
2022-06-14 01:55:00,Z/S,0.53,Z/S,Z/S,Z/S,15.25,65,13.29,342.3
2022-06-14 02:00:00,Z/S,0.63,Z/S,Z/S,Z/S,15.12,66,15.75,341.7
2022-06-14 02:05:00,0.09,Z/S,2.09,0,2.09,15.13,65,15.18,346.9
2022-06-14 02:10:00,0.03,Z/S,2.08,0,2.08,15.07,66,14.7,349.5
2022-06-14 02:15:00,0,Z/S,2.08,0,2.08,15.02,66,15.25,350.1
2022-06-14 02:20:00,0,Z/S,2.07,0,2.07,15.08,66,12,3.23
2022-06-14 02:25:00,0.11,Z/S,2.06,0,2.06,14.94,66,8.24,11.28
2022-06-14 02:30:00,0.01,Z/S,2.04,0,2.04,14.82,66,8.21,7.71
2022-06-14 02:35:00,0,Z/S,2.03,0,2.03,14.88,66,10.47,4.44
2022-06-14 02:40:00,0,Z/S,2.04,0,2.04,15,65,11.07,356.7
2022-06-14 02:45:00,0,Z/S,2.04,0,2.04,14.93,66,9.74,358.5
2022-06-14 02:50:00,0.01,Z/S,2.04,0,2.04,14.86,66,8.27,359
2022-06-14 02:55:00,0.11,Z/S,2.02,0,2.02,14.84,66,8.61,356.8
2022-06-14 03:00:00,0.15,Z/S,2.03,0,2.03,14.86,67,9.62,348
2022-06-14 03:05:00,0.05,0.38,2.04,0,2.04,14.71,67,11.29,339.2
2022-06-14 03:10:00,0,0.22,2.04,0,2.04,14.54,68,10.09,340.9
2022-06-14 03:15:00,0.03,0.19,2.04,0,2.04,14.3,69,10.12,343.1
2022-06-14 03:20:00,0,0.5,2.03,0,2.03,14.15,70,11.22,343.6
2022-06-14 03:25:00,0,0.65,2.05,0,2.05,14.06,71,11.3,341.8
2022-06-14 03:30:00,0.02,0.36,2.04,0,2.04,13.94,71,11.48,345.8
2022-06-14 03:35:00,0,0.7,2.04,0,2.04,13.9,72,11.42,349.5
2022-06-14 03:40:00,0,0.7,2.06,0,2.06,13.82,72,10.7,349
2022-06-14 03:45:00,0,0.51,2.05,0,2.05,13.8,72,8.67,355.8
2022-06-14 03:50:00,0.14,0.64,2.03,0,2.03,13.77,72,9.72,350.7
2022-06-14 03:55:00,0,0.69,2.01,0,2.01,13.7,72,9.33,354.7
2022-06-14 04:00:00,0.22,0.66,2.03,0,2.03,13.79,73,11.12,346.8
2022-06-14 04:05:00,0,0.81,2.03,0,2.03,13.85,73,12.16,343.8
2022-06-14 04:10:00,0.06,0.82,2.03,0,2.03,13.86,73,10.76,344.3
2022-06-14 04:15:00,0,0.39,2.02,0,2.02,13.83,73,8.11,2.16
2022-06-14 04:20:00,0,0.82,2.02,0,2.02,13.8,73,10.61,341.5
2022-06-14 04:25:00,0,1.01,2.02,0,2.02,13.88,73,12.25,341.4
2022-06-14 04:30:00,0,1.01,2.08,0,2.08,13.93,74,10.82,340
2022-06-14 04:35:00,0,0.75,2.39,0.218,2.17,14.06,75,11.57,341.7
2022-06-14 04:40:00,0,1.07,2.55,0.357,2.19,14.1,75,12.56,344.6
2022-06-14 04:45:00,0.06,0.63,2.62,0.406,2.22,14.08,75,11.72,345.2
2022-06-14 04:50:00,0,1.29,2.64,0.403,2.23,14,76,12.43,349.5
2022-06-14 04:55:00,0.14,1.18,2.64,0.415,2.23,14.02,76,12.75,348.6
2022-06-14 05:00:00,0.03,1.04,2.48,0.287,2.19,14.1,76,13.08,348.3
2022-06-14 05:05:00,0.06,1.27,2.61,0.412,2.2,14.07,76,12.81,345.2
2022-06-14 05:10:00,0,0.93,2.77,0.51,2.26,14.1,76,11.28,349
2022-06-14 05:15:00,0.02,0.86,2.79,0.506,2.28,14.1,76,11.27,352.5
