Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS25, L1, 5Mn
Exported On:,2022/08/24,11:06
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), Temperature (deg. C), Relative Humidity (%), Wind Speed @ 10m (km/h), Wind Dir @ 10m (deg)
2022-06-17 06:00:00,Cal,Cal,12.46,87,2.97,80.5
2022-06-17 06:05:00,-0.2,0.04,12.63,88,1.86,80.1
2022-06-17 06:10:00,-0.13,0.01,12.76,88,1.94,85.6
2022-06-17 06:15:00,-0.12,0.05,12.82,87,3.72,102.9
2022-06-17 06:20:00,-0.42,-0.02,12.93,88,3.81,117.4
2022-06-17 06:25:00,-0.42,0.04,13.04,86,4.18,118.9
2022-06-17 06:30:00,-0.29,0.01,13.16,86,5.06,116.3
2022-06-17 06:35:00,-0.08,0.08,13.26,85,4.71,114.1
2022-06-17 06:40:00,-0.36,0,13.37,86,3.32,88.3
2022-06-17 06:45:00,-0.31,0.01,13.48,85,4.69,108.5
2022-06-17 06:50:00,-0.1,-0.01,13.63,85,3.33,103.5
2022-06-17 06:55:00,-0.15,0.03,13.7,84,4.4,125.4
2022-06-17 07:00:00,-0.3,0.03,13.8,84,4.38,87.2
2022-06-17 07:05:00,-0.25,0.02,13.9,84,4.72,100.1
2022-06-17 07:10:00,-0.34,0.04,13.9,84,4.85,104.2
2022-06-17 07:15:00,-0.23,0.04,13.91,83,5.99,113.5
2022-06-17 07:20:00,-0.51,0.02,13.98,82,5.5,92.6
2022-06-17 07:25:00,-0.18,-0.01,14.05,83,5.5,113.4
2022-06-17 07:30:00,-0.25,0.04,14.1,82,6.8,102.9
2022-06-17 07:35:00,-0.12,0.06,14.2,81,6.21,110.3
2022-06-17 07:40:00,-0.35,-0.01,14.23,82,7.08,118.8
2022-06-17 07:45:00,-0.4,0.03,14.27,82,6.6,109.4
2022-06-17 08:00:00,-0.17,0,14.44,81,5.05,99.1
2022-06-17 08:05:00,-0.25,0.01,14.49,81,6.41,120
2022-06-17 08:10:00,-0.33,0.01,14.5,81,5.53,102.8
2022-06-17 08:15:00,-0.25,0.02,14.5,81,6.11,109.4
2022-06-17 08:20:00,-0.3,-0.01,14.53,81,6.37,104.3
2022-06-17 08:25:00,-0.3,0.04,14.63,81,4.48,104.8
2022-06-17 08:30:00,-0.37,0.01,14.7,81,4.14,101.3
2022-06-17 08:35:00,-0.38,-0.02,14.7,80,5.79,105
2022-06-17 08:40:00,0.08,0.01,14.7,80,6.35,104.4
2022-06-17 08:45:00,-0.35,0.06,14.69,80,6.2,100.4
2022-06-17 08:50:00,-0.36,0.03,14.63,80,7.29,98.7
2022-06-17 08:55:00,-0.22,0.03,14.67,81,5.95,108
2022-06-17 09:00:00,-0.27,-0.02,14.62,82,6.84,113.3
2022-06-17 09:05:00,-0.29,0.03,14.42,84,5.23,102.4
2022-06-17 09:10:00,-0.21,0.03,14.45,83,6.63,90.9
2022-06-17 09:15:00,-0.17,0,14.61,83,4.67,85.7
2022-06-17 09:20:00,-0.21,0,14.7,82,5.09,98.2
2022-06-17 09:25:00,-0.15,-0.02,14.77,82,4.59,99.6
2022-06-17 09:30:00,-0.15,-0.02,14.87,82,5.35,101
2022-06-17 09:35:00,-0.2,0,14.72,81,5.56,98
2022-06-17 09:40:00,-0.31,-0.01,14.7,81,5.05,98.1
2022-06-17 09:45:00,-0.38,0.01,14.73,81,5.42,97.6
2022-06-17 09:50:00,-0.34,0.02,14.8,81,7.16,109.4
2022-06-17 09:55:00,-0.38,0.01,14.8,82,6.67,102.5
2022-06-17 10:00:00,-0.09,-0.01,14.84,82,5.4,93.4
2022-06-17 10:05:00,-0.22,0.01,15,82,5.81,101
2022-06-17 10:10:00,-0.49,0,15.01,82,6.13,108.3
2022-06-17 10:15:00,-0.19,0,14.99,83,4.42,104.4
2022-06-17 10:20:00,-0.32,0.01,14.9,83,6.86,117.8
2022-06-17 10:25:00,-0.41,-0.01,14.88,83,6.11,106.4
2022-06-17 10:30:00,-0.29,-0.03,14.86,83,5.55,104.2
2022-06-17 10:35:00,-0.28,0,14.9,83,5.32,100.7
2022-06-17 10:40:00,-0.33,0.03,14.92,84,5.1,101.3
2022-06-17 10:45:00,-0.23,-0.01,14.9,84,5.26,97.1
2022-06-17 10:50:00,-0.25,0,14.82,86,4.97,98.5
2022-06-17 10:55:00,-0.33,0.02,14.64,87,4.9,100.3
2022-06-17 11:00:00,-0.34,0.04,14.52,89,4.09,97
2022-06-17 11:05:00,-0.24,0.02,14.45,90,4.16,95.3
2022-06-17 11:10:00,-0.37,0,14.5,90,4.72,102.5
2022-06-17 11:15:00,-0.36,0.03,14.67,88,4.4,99.7
2022-06-17 11:20:00,-0.33,0.03,14.72,88,4.49,85.1
2022-06-17 11:25:00,-0.29,0.07,14.66,90,3.44,97.4
2022-06-17 11:30:00,-0.34,0.01,14.6,89,4.71,100.8
2022-06-17 11:35:00,-0.24,0,14.53,91,4,100.4
2022-06-17 11:40:00,-0.28,0,14.5,91,4.9,105.8
2022-06-17 11:45:00,-0.03,0.02,14.58,97,2.78,100.7
2022-06-17 11:50:00,-0.4,0.02,14.6,100,2.22,59.19
2022-06-17 11:55:00,-0.13,0.03,14.63,100,3.27,90.6
2022-06-17 12:00:00,-0.16,0.07,14.62,101,3.27,92.1
2022-06-17 12:05:00,-0.26,0,14.69,101,3.32,84.9
2022-06-17 12:10:00,-0.21,0.04,14.75,98,2.95,95.2
2022-06-17 12:15:00,-0.19,0.03,14.86,103,2.49,109.7
2022-06-17 12:20:00,-0.24,0.03,14.76,98,2.79,106.2
2022-06-17 12:25:00,-0.12,0.03,14.7,97,3.91,102.3
2022-06-17 12:30:00,-0.35,0.03,14.76,99,4.45,109.4
2022-06-17 12:35:00,-0.15,-0.04,14.87,101,3.38,97.4
2022-06-17 12:40:00,-0.73,0.03,14.88,98,3.69,87.9
2022-06-17 12:45:00,-0.31,0.02,15,98,3.57,84.8
2022-06-17 12:50:00,-0.31,-0.01,15.17,100,3.41,75.23
2022-06-17 12:55:00,-0.3,-0.01,15.21,98,3.21,86.2
2022-06-17 13:00:00,-0.1,0.02,15.26,99,3.02,74.36
2022-06-17 13:05:00,-0.12,0,15.25,96,3.32,96
2022-06-17 13:10:00,-0.34,-0.04,15.23,98,3.8,78.94
2022-06-17 13:15:00,-0.25,0.02,15.2,98,4.1,90.7
2022-06-17 13:20:00,-0.36,-0.01,15.2,101,3.37,84.8
2022-06-17 13:25:00,-0.05,-0.04,15.22,101,3,87.3
2022-06-17 13:30:00,-0.32,0.01,15.11,98,3.19,95.3
2022-06-17 13:35:00,-0.33,0,15,97,3.58,98.1
2022-06-17 13:40:00,-0.27,0.02,15.04,100,2.07,68.63
2022-06-17 13:45:00,-0.58,0.02,15.17,102,1.18,78.97
2022-06-17 13:50:00,-0.14,-0.01,15.26,100,2.21,133
2022-06-17 13:55:00,-0.25,0.02,15.14,97,2.1,48.52
2022-06-17 14:00:00,-0.47,0,15.27,99,2.56,28.68
2022-06-17 14:05:00,-0.36,0.05,15.3,98,2.2,21.48
2022-06-17 14:10:00,-0.24,0.01,15.27,100,1.21,25.89
2022-06-17 14:15:00,-0.16,0.02,15.38,103,0.6,65.14
2022-06-17 14:20:00,-0.24,-0.01,15.4,102,1.59,69.29
2022-06-17 14:25:00,-0.23,0.02,15.35,102,2.59,75.05
2022-06-17 14:30:00,-0.44,0.03,15.33,99,2.27,65.77
2022-06-17 14:35:00,-0.31,0.06,15.47,101,2.29,74.18
2022-06-17 14:40:00,-0.41,0.06,15.46,101,1.93,98.6
2022-06-17 14:45:00,-0.11,0,15.49,102,1.86,74.23
2022-06-17 14:50:00,-0.2,0.03,15.44,102,2.16,66.13
2022-06-17 14:55:00,-0.33,0,15.42,100,1.89,30.72
2022-06-17 15:00:00,-0.26,0.04,15.57,102,1.71,43.84
2022-06-17 15:05:00,-0.34,0.04,15.74,102,1.53,88.2
2022-06-17 15:10:00,-0.28,-0.01,15.71,97,2.29,60.3
2022-06-17 15:15:00,-0.28,0.01,15.63,99,1.75,69.78
2022-06-17 15:20:00,-0.51,0.02,15.6,100,2.07,66.55
2022-06-17 15:25:00,-0.33,0.04,15.55,102,2.18,63.25
2022-06-17 15:30:00,-0.25,0.05,15.55,103,2.56,60.66
2022-06-17 15:35:00,-0.27,0.03,15.66,105,2.07,75.71
2022-06-17 15:40:00,-0.31,0.02,15.8,103,2.48,79.65
2022-06-17 15:45:00,-0.39,0.02,15.82,100,3.22,84.6
2022-06-17 15:50:00,-0.23,0.01,15.77,97,2.22,74.94
2022-06-17 15:55:00,-0.37,0.04,15.7,96,2.18,118.4
2022-06-17 16:00:00,-0.19,0.05,15.69,96,1.6,57.03
2022-06-17 16:05:00,-0.21,-0.02,15.68,100,1.84,74.63
2022-06-17 16:10:00,-0.23,0.05,15.71,102,1.85,77.5
2022-06-17 16:15:00,-0.41,0.04,15.76,102,0.92,76.3
2022-06-17 16:20:00,-0.28,0.02,15.74,102,1.23,74.45
2022-06-17 16:25:00,-0.18,0.01,15.76,102,1.97,73.67
2022-06-17 16:30:00,-0.22,0.02,15.81,97,2.11,64.91
2022-06-17 16:35:00,-0.4,0.03,15.98,98,1.63,25.85
2022-06-17 16:40:00,-0.27,0.03,16.06,95,0.38,289.1
2022-06-17 16:45:00,-0.51,0.02,16.1,94,1.39,22.78
2022-06-17 16:50:00,-0.18,0.04,16.13,92,2.51,10.94
2022-06-17 16:55:00,-0.24,0.07,16.21,92,2.78,19.65
2022-06-17 17:00:00,-0.16,0.07,16.39,92,3.38,11.15
2022-06-17 17:05:00,-0.3,0.07,16.51,93,3.02,5.1
2022-06-17 17:10:00,-0.33,0,16.6,92,3.36,8.77
2022-06-17 17:15:00,-0.51,0.04,16.7,92,3.12,0.92
2022-06-17 17:20:00,-0.22,0.04,16.84,92,3.73,4.7
2022-06-17 17:25:00,-0.24,0.07,16.94,91,3.26,319.3
2022-06-17 17:30:00,-0.29,0.08,17.01,91,2.53,347.8
2022-06-17 17:35:00,-0.34,0.07,17.17,90,2.98,354
2022-06-17 17:40:00,-0.29,0.04,17.13,92,3.85,348.2
2022-06-17 17:45:00,-0.51,0.04,16.96,94,3.88,11.53
2022-06-17 17:50:00,-0.39,0.03,16.75,93,3.49,4.91
2022-06-17 17:55:00,-0.51,0.08,16.64,93,3.79,13.64
2022-06-17 18:00:00,-0.38,0.04,16.7,99,2.62,62.57
2022-06-17 18:05:00,-0.41,0,16.76,102,2.09,56.47
2022-06-17 18:10:00,-0.19,0.02,16.86,101,1.81,134
2022-06-17 18:15:00,-0.21,0.08,16.84,98,2.15,120.8
2022-06-17 18:20:00,-0.39,0.02,16.87,94,2.28,26.28
2022-06-17 18:25:00,-0.43,0.02,16.95,93,2.35,88.4
2022-06-17 18:30:00,-0.31,0.04,17,89,2.97,79.18
2022-06-17 18:35:00,-0.04,0.04,17,88,2.41,64.01
2022-06-17 18:40:00,-0.32,0.03,16.94,89,2.28,66.1
2022-06-17 18:45:00,-0.38,-0.01,16.88,93,2.02,51.25
2022-06-17 18:50:00,-0.3,-0.01,16.73,93,2.1,72.45
2022-06-17 18:55:00,-0.49,0.05,16.65,95,2.08,52.13
2022-06-17 19:00:00,-0.33,0.07,16.57,94,1.25,45.16
2022-06-17 19:05:00,-0.24,0.01,16.44,93,0.74,113
2022-06-17 19:10:00,-0.26,0.06,16.37,96,1.49,34.48
2022-06-17 19:15:00,-0.29,0.03,16.3,96,1.51,92.1
2022-06-17 19:20:00,-0.25,0.05,16.3,97,1.98,91.4
2022-06-17 19:25:00,-0.28,0.04,16.2,97,2.12,93.5
2022-06-17 19:30:00,-0.3,0.06,16.1,101,1.69,53.61
2022-06-17 19:35:00,-0.27,0.04,16.05,101,0.25,49.26
2022-06-17 19:40:00,-0.25,0.06,15.95,102,0.13,124.1
2022-06-17 19:45:00,-0.25,0.02,15.81,103,2.55,151.1
2022-06-17 19:50:00,-0.17,0.04,15.71,104,2.17,121.2
2022-06-17 19:55:00,-0.27,0.02,15.7,105,2.14,87.7
2022-06-17 20:00:00,-0.4,0,15.65,104,3.19,164.7
2022-06-17 20:05:00,-0.34,0.04,15.6,104,3.5,117
2022-06-17 20:10:00,-0.38,0,15.6,103,3.88,98.5
2022-06-17 20:15:00,-0.41,0,15.6,100,4.1,110.2
2022-06-17 20:20:00,-0.39,0,15.63,96,4.16,103.9
2022-06-17 20:25:00,-0.27,-0.02,15.54,100,3.19,97.7
2022-06-17 20:30:00,-0.09,0,15.44,103,4.14,98.2
2022-06-17 20:35:00,-0.34,0,15.38,103,3.55,103.7
2022-06-17 20:40:00,-0.26,0.02,15.3,104,2.9,113.5
2022-06-17 20:45:00,-0.18,0,15.23,105,1.92,115.9
2022-06-17 20:50:00,-0.33,-0.01,15.2,105,1.96,113.9
2022-06-17 20:55:00,-0.23,0.08,15.14,106,2.32,97.3
2022-06-17 21:00:00,-0.36,0.01,15.1,105,3.79,120.3
2022-06-17 21:05:00,-0.29,-0.02,15.08,105,3.26,115.5
2022-06-17 21:10:00,-0.46,0,15.09,104,4.23,101.2
2022-06-17 21:15:00,-0.38,0.01,15.02,105,2.22,75.15
2022-06-17 21:20:00,-0.14,0.06,14.98,106,2.25,97.2
2022-06-17 21:25:00,-0.26,0.05,14.9,105,3.72,106.6
2022-06-17 21:30:00,-0.52,-0.03,14.9,105,2.4,92.5
2022-06-17 21:35:00,-0.22,0.03,14.81,106,2.42,107.8
2022-06-17 21:40:00,-0.27,0,14.78,105,3.15,148.8
2022-06-17 21:45:00,-0.32,0.02,14.73,106,2.77,75.61
2022-06-17 21:50:00,-0.2,0,14.7,104,4.07,111.2
2022-06-17 21:55:00,-0.26,0.03,14.68,104,2.66,117.2
2022-06-17 22:00:00,-0.09,0.03,14.6,105,1.42,107.1
2022-06-17 22:05:00,-0.34,0.02,14.54,106,1.86,107.3
2022-06-17 22:10:00,-0.33,0.04,14.48,105,3.3,149.8
2022-06-17 22:15:00,-0.18,0.07,14.46,105,2.81,126.7
2022-06-17 22:20:00,-0.18,0,14.4,106,2.38,116.8
2022-06-17 22:25:00,-0.22,0.02,14.4,106,3.57,141.6
2022-06-17 22:30:00,-0.16,-0.02,14.38,107,3.84,121.8
2022-06-17 22:35:00,-0.31,0.02,14.3,107,3.55,128.1
2022-06-17 22:40:00,-0.22,-0.04,14.3,107,3.5,124.8
2022-06-17 22:45:00,-0.37,0.06,14.27,107,3.29,126.4
2022-06-17 22:50:00,-0.23,0.01,14.27,106,3.38,116.4
2022-06-17 22:55:00,-0.39,-0.01,14.2,106,4.39,137.8
2022-06-17 23:00:00,-0.36,-0.01,14.2,106,3.02,129.1
2022-06-17 23:05:00,-0.33,0.01,14.18,105,2.5,173.6
2022-06-17 23:10:00,-0.29,-0.01,14.1,106,2.41,196.1
2022-06-17 23:15:00,-0.23,-0.04,14.08,105,3.69,155.5
2022-06-17 23:20:00,-0.17,0.03,14,106,5.09,148.4
2022-06-17 23:25:00,-0.34,0.03,14,106,5.04,146.3
2022-06-17 23:30:00,-0.11,0.01,14,105,4.16,130.1
2022-06-17 23:35:00,-0.32,0.06,14.04,105,3.55,118
2022-06-17 23:40:00,-0.51,0.02,14.1,104,2.43,99
2022-06-17 23:45:00,-0.33,0.04,14.1,103,2.74,50.77
2022-06-17 23:50:00,-0.37,0.01,14.1,103,2.27,11.32
2022-06-17 23:55:00,-0.32,0.05,14.1,102,1.89,30.77
2022-06-18 00:00:00,-0.38,0.02,14.1,101,1.95,36.01
2022-06-18 00:05:00,-0.51,0.01,14.05,102,2.86,118.5
2022-06-18 00:10:00,-0.3,-0.02,13.91,104,2.9,151
2022-06-18 00:15:00,-0.47,0.06,13.7,105,1.41,104
2022-06-18 00:20:00,-0.38,-0.03,13.49,104,1.11,167.4
2022-06-18 00:25:00,-0.39,0,13.3,106,1.65,324
2022-06-18 00:30:00,-0.55,0.01,13.2,106,1.1,284.1
2022-06-18 00:35:00,-0.24,0.01,13.11,106,0.75,274.8
2022-06-18 00:40:00,-0.16,0,13.18,106,2.1,60.44
2022-06-18 00:45:00,-0.28,-0.02,13.04,105,1.92,338
2022-06-18 00:50:00,-0.39,0.01,12.86,106,3.54,335.8
2022-06-18 00:55:00,-0.31,0.01,12.86,107,2.45,354.4
2022-06-18 01:00:00,-0.31,0.01,12.8,106,2.4,340.9
2022-06-18 01:05:00,-0.19,0,12.69,106,3.45,335
2022-06-18 01:10:00,-0.42,0.01,12.87,105,5.06,335.7
2022-06-18 01:15:00,-0.22,0.01,12.91,104,3.63,338.6
2022-06-18 01:20:00,-0.28,0.02,12.78,105,2.76,345.2
2022-06-18 01:25:00,-0.37,-0.03,12.81,106,3.35,17.64
2022-06-18 01:30:00,-0.24,0.02,12.83,104,1.29,20.55
2022-06-18 01:35:00,-0.49,0.02,12.77,106,1.05,155.9
2022-06-18 01:40:00,-0.37,0.03,12.53,106,1.74,352.6
2022-06-18 01:45:00,-0.2,0.04,12.44,106,2.06,310
2022-06-18 01:50:00,-0.36,0,12.48,107,1.2,219.8
2022-06-18 01:55:00,-0.33,0.04,12.63,107,2.73,338.2
2022-06-18 02:00:00,-0.31,0.02,12.78,104,2.73,359.9
2022-06-18 02:05:00,Z/S,0.04,12.76,106,2.12,34.96
2022-06-18 02:10:00,Z/S,0.05,12.97,105,3.72,11.51
2022-06-18 02:15:00,Z/S,0.02,12.95,105,4.4,357.8
2022-06-18 02:20:00,Z/S,-0.02,13.05,103,6.03,349.4
2022-06-18 02:25:00,Z/S,0,13.08,102,4.57,346.1
2022-06-18 02:30:00,Z/S,0.07,13,103,5.51,339.6
2022-06-18 02:35:00,Z/S,0.07,13.01,103,4.24,344.8
2022-06-18 02:40:00,245.1,0.07,12.92,105,3.79,334
2022-06-18 02:45:00,Z/S,0.13,12.9,105,5.72,340.9
2022-06-18 02:50:00,Z/S,0.11,12.9,105,4.25,346.4
2022-06-18 02:55:00,Z/S,0.11,12.9,104,2.83,352
2022-06-18 03:00:00,Z/S,Z/S,12.88,105,5.8,351.2
2022-06-18 03:05:00,-0.35,Z/S,12.9,104,4.83,348.7
2022-06-18 03:10:00,-0.33,Z/S,12.84,104,4.39,337.7
2022-06-18 03:15:00,-0.31,Z/S,12.9,103,5.1,345.3
2022-06-18 03:20:00,-0.31,Z/S,12.88,102,4.86,327.5
2022-06-18 03:25:00,-0.33,Z/S,12.78,103,3.85,325.3
2022-06-18 03:30:00,-0.31,Z/S,12.7,103,2.57,335.2
2022-06-18 03:35:00,-0.22,Z/S,12.6,105,2.2,19.19
2022-06-18 03:40:00,-0.23,27.07,12.55,105,2.8,32.77
2022-06-18 03:45:00,-0.27,Z/S,12.43,106,2.6,351.3
2022-06-18 03:50:00,-0.13,Z/S,12.48,107,5.66,338.8
2022-06-18 03:55:00,-0.26,Z/S,12.68,106,5.34,327.1
2022-06-18 04:00:00,-0.33,Z/S,12.79,106,5.79,341.1
2022-06-18 04:05:00,-0.29,0.2,12.82,106,4.13,328.4
2022-06-18 04:10:00,-0.41,0.26,12.9,106,2.94,349.8
2022-06-18 04:15:00,-0.28,0.26,12.92,106,3.01,5.28
2022-06-18 04:20:00,-0.58,0.3,13,106,3.54,1.19
2022-06-18 04:25:00,-0.47,0.28,12.91,106,4.52,13.63
2022-06-18 04:30:00,-0.3,0.28,12.9,106,4.06,11.15
2022-06-18 04:35:00,-0.45,0.25,12.9,106,3.98,352.8
2022-06-18 04:40:00,-0.27,0.32,12.96,106,3.57,354.3
2022-06-18 04:45:00,-0.11,0.29,13,106,3.02,358.5
2022-06-18 04:50:00,-0.57,0.33,13.08,106,3.37,330.4
2022-06-18 04:55:00,-0.28,0.33,13.1,105,3.44,324.5
2022-06-18 05:00:00,-0.45,0.26,13.15,105,2.66,20.5
2022-06-18 05:05:00,-0.26,0.3,13.2,106,1.57,73.85
2022-06-18 05:10:00,-0.34,0.31,13.2,106,2.17,130.7
2022-06-18 05:15:00,-0.4,0.25,13.2,106,1.99,98
2022-06-18 05:20:00,-0.27,0.24,13.26,106,2.04,74.56
2022-06-18 05:25:00,-0.19,0.17,13.22,102,4.33,22.97
2022-06-18 05:30:00,-0.21,0.16,13.3,98,3.65,31.43
2022-06-18 05:35:00,-0.32,0.13,13.36,97,2.53,357.2
2022-06-18 05:40:00,-0.4,0.13,13.34,96,2.88,23.23
2022-06-18 05:45:00,-0.29,0.13,13.38,94,3.54,16.19
2022-06-18 05:50:00,-0.37,0.1,13.4,95,2.59,18.57
2022-06-18 05:55:00,-0.34,0.13,13.41,99,2.33,23.9
2022-06-18 06:00:00,-0.19,0.12,13.39,98,3.04,4.36
2022-06-18 06:05:00,-0.12,0.15,13.4,98,4.03,357.9
2022-06-18 06:10:00,-0.38,0.22,13.37,99,3.69,13.21
2022-06-18 06:15:00,-0.47,0.22,13.3,99,4.21,27.07
2022-06-18 06:20:00,-0.25,0.29,13.3,101,5.01,31.39
2022-06-18 06:25:00,-0.33,0.32,13.35,100,3.81,30.52
2022-06-18 06:30:00,-0.16,0.34,13.4,102,1.03,35.38
2022-06-18 06:35:00,-0.27,0.36,13.31,102,3.54,357.2
2022-06-18 06:40:00,-0.28,0.38,13.38,101,4.88,356.2
2022-06-18 06:45:00,-0.25,0.4,13.41,101,5.19,10.84
2022-06-18 06:50:00,-0.14,0.43,13.52,100,5.32,0.88
2022-06-18 06:55:00,-0.39,0.43,13.59,99,6.39,344.1
2022-06-18 07:00:00,-0.19,0.45,13.6,102,3.84,8.23
2022-06-18 07:05:00,-0.03,0.46,13.7,99,3.15,7.74
2022-06-18 07:10:00,-0.34,0.48,13.79,101,2.34,336.2
2022-06-18 07:15:00,-0.38,0.45,13.77,99,2.83,306.6
2022-06-18 07:20:00,-0.35,0.47,13.61,100,4.36,337.7
2022-06-18 07:25:00,-0.14,0.52,13.51,100,4.71,339
2022-06-18 07:30:00,-0.24,0.47,13.56,101,4.4,346.2
2022-06-18 07:35:00,-0.11,0.43,13.5,99,5.75,336.4
2022-06-18 07:40:00,-0.28,0.47,13.5,102,4.27,341.5
2022-06-18 07:45:00,-0.37,0.47,13.43,101,4.58,342.2
2022-06-18 07:50:00,-0.32,0.45,13.47,103,5.72,334.3
2022-06-18 07:55:00,-0.27,0.45,13.44,103,5.7,338.2
2022-06-18 08:00:00,-0.11,0.49,13.4,103,7.24,345.6
2022-06-18 08:05:00,-0.04,0.5,13.33,102,7.07,356
2022-06-18 08:10:00,-0.26,0.52,13.4,102,4.66,3.74
2022-06-18 08:15:00,-0.15,0.45,13.4,101,5.66,341.2
2022-06-18 08:20:00,-0.12,0.46,13.4,101,5.91,340.6
2022-06-18 08:25:00,-0.44,0.42,13.4,101,5.82,343.8
2022-06-18 08:30:00,-0.09,0.37,13.48,101,6.37,355.1
2022-06-18 08:35:00,-0.07,0.41,13.5,99,6.3,344.9
2022-06-18 08:40:00,-0.2,0.38,13.52,99,6.58,349.3
2022-06-18 08:45:00,-0.16,0.38,13.6,101,5.4,350
2022-06-18 08:50:00,-0.25,0.36,13.61,99,6.07,344
2022-06-18 08:55:00,-0.31,0.33,13.71,100,5.77,357.8
2022-06-18 09:00:00,-0.18,0.34,13.82,99,5.24,16.05
2022-06-18 09:05:00,-0.26,0.33,13.91,98,4.97,14.25
2022-06-18 09:10:00,-0.43,0.2,13.92,93,5.76,18.72
2022-06-18 09:15:00,-0.22,0.25,13.9,92,5.82,18.28
2022-06-18 09:20:00,-0.18,0.24,13.92,90,6.72,16.38
2022-06-18 09:25:00,-0.2,0.21,14.01,91,5.34,25.66
2022-06-18 09:30:00,-0.41,0.25,14.1,91,5.91,18.58
2022-06-18 09:35:00,-0.24,0.24,14.2,89,6.99,19.46
2022-06-18 09:40:00,-0.37,0.34,14.31,89,4.21,28.05
2022-06-18 09:45:00,-0.29,0.36,14.57,90,4.14,28.99
2022-06-18 09:50:00,-0.24,0.4,14.66,88,6.36,10.46
2022-06-18 09:55:00,-0.24,0.42,14.62,88,4.86,27.44
2022-06-18 10:00:00,-0.22,0.36,14.74,89,4.77,10.58
2022-06-18 10:05:00,-0.11,0.33,14.73,90,3.45,31.46
2022-06-18 10:10:00,-0.35,0.29,14.74,90,3.82,26.28
2022-06-18 10:15:00,-0.15,0.27,14.74,89,5.11,23.59
2022-06-18 10:20:00,-0.15,0.22,14.77,92,2.66,40.21
2022-06-18 10:25:00,-0.46,0.27,14.87,92,2.79,52.41
2022-06-18 10:30:00,-0.27,0.2,14.84,94,2.74,41.73
2022-06-18 10:35:00,-0.28,0.13,14.74,92,3.13,52.23
2022-06-18 10:40:00,-0.24,0.17,14.74,91,3.68,34.23
2022-06-18 10:45:00,-0.43,0.17,14.81,92,2.68,40.05
2022-06-18 10:50:00,-0.32,0.11,14.9,92,3.56,41.02
2022-06-18 10:55:00,-0.24,0.11,14.9,89,4.19,21.93
2022-06-18 11:00:00,-0.38,0.12,14.94,89,2.66,15.05
2022-06-18 11:05:00,-0.26,0.06,15.05,91,3.72,17.69
2022-06-18 11:10:00,-0.34,0.2,15.1,88,6.1,25.19
2022-06-18 11:15:00,-0.2,0.27,15.1,87,6.29,9.72
2022-06-18 11:20:00,-0.18,0.29,15.18,87,7.04,358.5
2022-06-18 11:25:00,-0.26,0.36,15.21,87,5.93,11.34
2022-06-18 11:30:00,-0.23,0.43,15.3,88,7.13,19.06
2022-06-18 11:35:00,-0.26,0.46,15.36,88,7.07,10.97
2022-06-18 11:40:00,-0.31,0.43,15.44,86,7.24,0.78
2022-06-18 11:45:00,-0.26,0.34,15.4,86,7.81,335.1
2022-06-18 11:50:00,-0.26,0.23,15.32,84,9.51,342.3
2022-06-18 11:55:00,-0.28,0.18,15.3,85,7.34,346.3
2022-06-18 12:00:00,-0.3,0.15,15.29,85,4.33,11.03
2022-06-18 12:05:00,-0.41,0.18,15.26,87,4.16,15.21
2022-06-18 12:10:00,-0.5,0.18,15.22,89,4.62,33.81
2022-06-18 12:15:00,-0.41,0.12,15.34,87,5.47,24.72
2022-06-18 12:20:00,-0.33,0.16,15.5,85,6.29,16.35
2022-06-18 12:25:00,-0.43,0.14,15.68,85,5.19,356.4
2022-06-18 12:30:00,-0.2,0.1,15.8,84,5.85,3.57
2022-06-18 12:35:00,-0.29,0.14,15.96,84,6.4,17.61
2022-06-18 12:40:00,-0.27,0.12,16.03,83,5.78,15.47
2022-06-18 12:45:00,-0.42,0.15,16.15,82,5.95,355.1
2022-06-18 12:50:00,-0.23,0.1,15.9,83,7.73,9.61
2022-06-18 12:55:00,-0.4,0.08,15.9,82,6.66,9.47
2022-06-18 13:00:00,-0.24,0.1,16,83,5.94,354.2
2022-06-18 13:05:00,-0.39,0.13,16,83,4.05,3.56
2022-06-18 13:10:00,-0.32,0.1,16,84,3.95,22.99
2022-06-18 13:15:00,-0.21,0.08,16,83,5.03,15.67
2022-06-18 13:20:00,-0.31,0.04,16,83,4.28,28.41
2022-06-18 13:25:00,-0.3,0.07,15.9,83,5.1,11.86
2022-06-18 13:30:00,-0.46,0.1,15.9,85,3.6,42.98
2022-06-18 13:35:00,-0.28,0.1,15.89,85,4.99,39.82
2022-06-18 13:40:00,-0.15,0.09,16.04,83,4.45,35.43
2022-06-18 13:45:00,-0.44,0.1,16.15,83,4.47,45.37
2022-06-18 13:50:00,-0.18,0.13,16.28,84,3.48,59.6
2022-06-18 13:55:00,-0.36,0.08,16.14,83,4.59,49.11
2022-06-18 14:00:00,-0.41,0.04,16.1,83,4.61,52.55
2022-06-18 14:05:00,-0.13,0.07,16.17,84,2.93,45.94
2022-06-18 14:10:00,-0.26,0.05,16.2,84,3.64,47.48
2022-06-18 14:15:00,-0.36,0.13,16.29,84,2.94,63.58
2022-06-18 14:20:00,-0.26,0.11,16.2,85,2.17,76.08
