Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS20, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humitidy (%), Temp (deg. C), Precip (mm)
2022-05-29 07:20:00,-0.14,0.35,2.1,-0.11,0.29,0.19,7.8,235.2,70,10.09,0
2022-05-29 07:25:00,-0.11,0.32,2.11,-0.13,0.35,0.22,6.7,263.4,70,10.22,0
2022-05-29 07:30:00,-0.01,0.28,2.08,-0.1,0.31,0.2,6.64,293.4,70,10.2,0
2022-05-29 07:35:00,-0.01,0.18,2.07,-0.1,0.3,0.2,5.21,260.5,70,10.34,0
2022-05-29 07:40:00,-0.16,0.23,2.09,-0.13,0.36,0.22,3.11,215.9,67,11.18,0
2022-05-29 07:45:00,0.12,0.2,2.08,-0.13,0.36,0.22,5.06,198.2,65,11.87,0
2022-05-29 07:50:00,-0.02,0.29,2.07,-0.14,0.36,0.22,4.74,218.2,64,11.78,0
2022-05-29 07:55:00,0.16,0.33,2.06,-0.15,0.36,0.21,4.39,238.2,63,11.97,0
2022-05-29 08:00:00,-0.03,0.22,2.07,-0.14,0.37,0.22,4.16,211.1,64,11.93,0
2022-05-29 08:05:00,0.05,0.18,2.08,-0.11,0.35,0.24,5.72,279.2,64,12.04,0
2022-05-29 08:10:00,-0.06,0.23,2.07,-0.15,0.39,0.24,3.77,321.3,63,12.41,0
2022-05-29 08:15:00,-0.01,0.28,2.06,-0.11,0.37,0.26,4.22,262,61,13.1,0
2022-05-29 08:20:00,-0.02,0.22,2.06,-0.12,0.34,0.22,4.71,315,63,13.23,0
2022-05-29 08:25:00,0.01,0.26,2.05,-0.11,0.33,0.22,5.9,251.5,63,13.16,0
2022-05-29 08:30:00,0.16,0.22,2.05,-0.11,0.35,0.24,6.77,279.1,66,12.39,0
2022-05-29 08:35:00,0.18,0.14,2.06,-0.15,0.34,0.19,6.02,269.6,69,11.85,0
2022-05-29 08:40:00,0.29,0.19,2.05,-0.14,0.33,0.19,5.49,260.3,71,11.78,0
2022-05-29 08:45:00,0.15,0.27,2.07,-0.14,0.33,0.19,4.99,281.8,71,11.4,0
2022-05-29 08:50:00,-0.07,0.23,2.11,-0.16,0.35,0.2,4.06,254,71,11.21,0
2022-05-29 08:55:00,0.3,0.22,2.07,-0.12,0.31,0.2,2.48,303,70,11.72,0
2022-05-29 09:00:00,-0.03,0.25,2.04,-0.15,0.35,0.2,4.69,265.9,65,12.65,0
2022-05-29 09:05:00,0.25,0.25,2.05,-0.15,0.39,0.23,3.79,265.8,63,12.58,0
2022-05-29 09:10:00,0.26,0.28,2.03,-0.13,0.37,0.24,7.05,294.1,63,13.11,0
2022-05-29 09:15:00,-0.25,0.22,2.03,-0.15,0.34,0.2,9.4,297.5,65,12.97,0
2022-05-29 09:20:00,0.08,0.26,2.03,-0.15,0.37,0.22,6.1,291.9,67,12.52,0
2022-05-29 09:25:00,0.22,0.32,2.03,-0.13,0.41,0.28,5.94,276.3,68,12.46,0
2022-05-29 09:30:00,-0.15,0.25,2.05,-0.14,0.43,0.29,5.94,287.6,66,12.49,0
2022-05-29 09:35:00,0.95,0.41,2.1,-0.04,0.62,0.58,8.09,338.7,66,12.37,0
2022-05-29 09:40:00,-0.11,0.74,2.07,-0.14,0.32,0.18,8.66,322.6,67,12.81,0
2022-05-29 09:45:00,-0.07,0.34,2.06,-0.16,0.35,0.2,8.38,330.2,62,13.59,0
2022-05-29 09:50:00,-0.09,0.34,2.03,-0.13,0.34,0.21,7.74,308.1,61,13.95,0
2022-05-29 09:55:00,2.28,0.29,2.05,0.19,0.89,1.09,8.42,336.4,60,14.19,0
2022-05-29 10:00:00,0.54,0.3,2.05,-0.08,0.46,0.38,7.49,13.03,59,14.07,0
2022-05-29 10:05:00,0.68,0.39,2.1,-0.07,0.49,0.42,6.31,319,60,13.83,0
2022-05-29 10:10:00,0.88,0.43,2.11,-0.08,0.51,0.43,6.9,327.4,59,14.54,0
2022-05-29 10:15:00,0.05,0.37,2.07,-0.15,0.39,0.24,6.25,358.8,57,14.55,0
2022-05-29 10:20:00,-0.21,0.36,2.03,-0.14,0.37,0.23,5.49,342.3,58,14.06,0
2022-05-29 10:25:00,0.03,0.16,2.04,-0.15,0.42,0.28,4.17,356.5,58,14.32,0
2022-05-29 10:30:00,0.14,0.26,2.05,-0.13,0.45,0.32,7.65,349.1,57,14.82,0
2022-05-29 10:35:00,0.34,0.33,2.07,-0.11,0.39,0.28,7.43,335.8,57,14.29,0
2022-05-29 10:40:00,0.09,0.29,2.09,-0.16,0.46,0.3,6.03,304.3,58,14.23,0
2022-05-29 10:45:00,0.17,0.23,2.05,-0.13,0.45,0.32,6.09,341.5,57,14.23,0
2022-05-29 10:50:00,0.05,0.3,2.05,-0.13,0.43,0.3,3.37,321.4,57,14.08,0
2022-05-29 10:55:00,0.21,0.28,2.05,-0.13,0.44,0.31,3.21,22.53,56,14.49,0
2022-05-29 11:00:00,0.21,0.29,2.08,-0.15,0.42,0.27,7.27,29.23,55,14.45,0
2022-05-29 11:05:00,0.02,0.3,2.07,-0.16,0.38,0.22,6.94,15.11,55,14.44,0
2022-05-29 11:10:00,0.13,0.33,2.07,-0.16,0.38,0.22,8.97,44.19,55,14.28,0
2022-05-29 11:15:00,0.15,0.4,2.07,-0.14,0.57,0.43,10.98,3.59,57,14.07,0
2022-05-29 11:20:00,0.02,0.3,2.09,0.05,1.3,1.35,9.76,7.37,58,13.97,0
2022-05-29 11:25:00,0.03,0.35,2.1,0.46,2.43,2.88,11.15,28.66,57,14.16,0
2022-05-29 11:30:00,0.2,0.32,2.12,0.84,3.14,3.98,9.51,45.41,56,14.29,0
2022-05-29 11:35:00,0.21,0.32,2.12,0.75,2.79,3.54,9.91,24.99,55,14.63,0
2022-05-29 11:40:00,0.29,0.44,2.1,0.95,3.09,4.04,11.33,27.12,54,14.79,0
2022-05-29 11:45:00,1.13,0.31,2.11,0.84,3.24,4.08,10.18,9.25,54,14.58,0
2022-05-29 11:50:00,2.51,0.34,2.11,0.81,3.62,4.43,10.21,357.4,54,14.62,0
2022-05-29 11:55:00,3.1,0.35,2.09,0.72,3.77,4.49,7.17,25.38,54,14.6,0
2022-05-29 12:00:00,5.92,0.3,2.11,1.02,5.27,6.29,10.1,41.11,55,14.56,0
2022-05-29 12:05:00,4.83,0.36,2.12,1.26,5.6,6.85,9.65,27.48,55,14.5,0
2022-05-29 12:10:00,5.51,0.38,2.23,2.61,8.64,11.25,11.36,28.32,57,14.64,0
2022-05-29 12:15:00,5.26,0.48,2.25,2.84,9.35,12.18,10.53,27.95,56,14.74,0
2022-05-29 12:20:00,3.87,0.37,2.3,2.54,9.79,12.34,10.94,18.93,56,14.71,0
2022-05-29 12:25:00,2.91,0.45,2.27,2.12,9.32,11.44,8.25,21.3,56,14.7,0
2022-05-29 12:30:00,2.09,0.42,2.18,1.05,5.72,6.77,15.48,26.87,60,14.6,0
2022-05-29 12:35:00,1.07,0.32,2.1,0.32,2.34,2.66,16.91,17.63,64,14,0
2022-05-29 12:40:00,0.63,0.31,2.07,0.24,2.04,2.29,15.22,18.15,66,13.88,0
2022-05-29 12:45:00,0.28,0.27,2.07,0.07,1.53,1.6,12.7,12.19,66,14.22,0
2022-05-29 12:50:00,0.68,0.31,2.06,-0.01,1.33,1.32,15.6,2.45,66,13.98,0
2022-05-29 12:55:00,0.43,0.3,2.06,-0.02,1.32,1.3,16.2,23.52,67,13.65,0
2022-05-29 13:00:00,0.33,0.21,2.1,0.01,1.29,1.3,16.61,11.8,68,13.51,0
2022-05-29 13:05:00,0.28,0.18,2.11,0.01,1.15,1.16,18.75,3.07,68,13.34,0
2022-05-29 13:10:00,-0.08,0.13,2.11,-0.01,1.16,1.16,17.52,8.74,69,13.3,0
2022-05-29 13:15:00,0.08,0.19,2.1,-0.05,1,0.96,15.03,15.78,68,13.36,0
2022-05-29 13:20:00,0.03,0.23,2.06,-0.04,0.84,0.8,16.81,14.33,67,13.46,0
2022-05-29 13:25:00,0.08,0.23,2.05,-0.07,0.84,0.77,13.22,20.18,67,13.52,0
2022-05-29 13:30:00,0.07,0.16,2.05,-0.09,0.95,0.86,15.26,30.37,67,13.66,0
2022-05-29 13:35:00,0.25,0.2,2.07,-0.02,1.21,1.19,15.26,23.9,67,13.42,0
2022-05-29 13:40:00,-0.08,0.2,2.06,0,1.31,1.32,12.45,24.75,67,13.42,0
2022-05-29 13:45:00,-0.05,0.14,2.07,-0.05,1.23,1.18,12.22,6.11,66,13.3,0
2022-05-29 13:50:00,0.29,0.26,2.07,-0.05,1.25,1.2,11.4,5.83,66,13.28,0
2022-05-29 13:55:00,0.08,0.28,2.05,-0.1,1.15,1.05,17.4,359.2,65,13.09,0
2022-05-29 14:00:00,-0.08,0.14,2.06,-0.14,1.03,0.89,18.43,9.84,65,12.9,0
2022-05-29 14:05:00,0.11,0.22,2.06,-0.09,0.97,0.88,18,6.87,65,12.85,0
2022-05-29 14:10:00,0.17,0.19,2.05,-0.15,0.98,0.83,17.92,15.14,66,12.73,0
2022-05-29 14:15:00,0.14,0.23,2.05,-0.13,0.55,0.42,18.18,14.37,68,12.47,0
2022-05-29 14:20:00,-0.05,0.21,2.05,-0.18,0.45,0.27,20.33,11.25,68,12.21,0
2022-05-29 14:25:00,0.11,0.1,2.06,-0.15,0.42,0.28,18.82,7.54,68,12.1,0
2022-05-29 14:30:00,0.07,0.14,2.06,-0.14,0.43,0.29,17.26,1.69,68,12.18,0
2022-05-29 14:35:00,-0.21,0.19,2.04,-0.12,0.42,0.3,16.2,4.89,67,12.59,0
2022-05-29 14:40:00,0,0.24,2.07,-0.1,0.5,0.4,16.82,21.87,65,13.16,0
2022-05-29 14:45:00,-0.15,0.12,2.07,-0.07,0.62,0.55,16.19,17.82,64,13.14,0
2022-05-29 14:50:00,0.08,0.08,2.07,-0.1,0.52,0.42,17.22,4.52,63,13.33,0
2022-05-29 14:55:00,0.02,0.07,2.06,-0.14,0.45,0.32,18.98,0.4,62,13.86,0
2022-05-29 15:00:00,0.03,0.03,2.06,-0.07,0.49,0.43,20.32,3.16,60,14.3,0
2022-05-29 15:05:00,-0.14,0.09,2.08,-0.07,0.6,0.53,18.81,14.87,61,14,0
2022-05-29 15:10:00,0.02,0.1,2.07,-0.03,0.82,0.79,21.44,17.48,63,13.23,0
2022-05-29 15:15:00,0.06,0.08,2.06,-0.09,0.74,0.65,19.63,8.49,65,12.7,0
2022-05-29 15:20:00,-0.01,0.17,2.07,-0.08,0.68,0.6,21.06,8.03,66,12.37,0
2022-05-29 15:25:00,0.03,0.15,2.06,-0.09,0.71,0.63,20.2,21.38,66,12.22,0
2022-05-29 15:30:00,0.04,0.19,2.06,-0.11,0.69,0.58,15.61,13.23,66,12.46,0
2022-05-29 15:35:00,-0.05,0.22,2.07,-0.13,0.58,0.45,17.41,3.34,65,12.5,0
2022-05-29 15:40:00,0.08,0.2,2.06,-0.12,0.43,0.31,19.53,5.12,65,12.26,0
2022-05-29 15:45:00,-0.06,0.11,2.08,-0.15,0.46,0.31,14.76,2.31,67,12.03,0
2022-05-29 15:50:00,0.1,0.02,2.06,-0.14,0.27,0.13,17.49,5.41,66,11.91,0
2022-05-29 15:55:00,-0.03,0.09,2.06,-0.14,0.29,0.15,13.61,359.8,66,11.81,0
2022-05-29 16:00:00,-0.02,0.13,2.07,-0.15,0.26,0.11,16.15,6.27,66,11.91,0
2022-05-29 16:05:00,0.08,0.16,2.06,-0.14,0.25,0.11,16.02,358.5,66,12.05,0
2022-05-29 16:10:00,0.11,0.18,2.05,-0.17,0.23,0.06,19.58,354.1,66,11.95,0
2022-05-29 16:15:00,0.15,0.23,2.08,-0.17,0.21,0.04,19.08,0.14,67,11.72,0
2022-05-29 16:20:00,0.03,0.16,2.1,-0.16,0.21,0.05,18.23,358.4,68,11.59,0
2022-05-29 16:25:00,0.18,0.19,2.05,-0.15,0.23,0.09,15.02,5.92,68,11.62,0
2022-05-29 16:30:00,0.04,0.16,2.07,-0.14,0.22,0.09,12.93,3.75,68,11.78,0
2022-05-29 16:35:00,0.14,0.16,2.05,-0.15,0.25,0.09,16.26,6.34,67,11.97,0
2022-05-29 16:40:00,-0.1,0.22,2.07,-0.15,0.23,0.09,18.62,356.4,67,11.89,0
2022-05-29 16:45:00,-0.02,0.19,2.05,-0.18,0.31,0.13,20.01,10.11,67,11.74,0
2022-05-29 16:50:00,0.2,0.1,2.04,-0.18,0.34,0.16,17.5,3.76,68,11.63,0
2022-05-29 16:55:00,0.09,0.07,2.08,-0.18,0.39,0.21,14.81,7.57,69,11.59,0
2022-05-29 17:00:00,0.04,0.09,2.09,-0.1,0.49,0.39,16.32,4.37,69,11.5,0
2022-05-29 17:05:00,-0.1,0.17,2.07,-0.1,0.63,0.53,18.15,5.07,69,11.6,0
2022-05-29 17:10:00,0.19,0.15,2.06,-0.11,0.64,0.53,16.94,359.1,69,11.6,0
2022-05-29 17:15:00,0.03,0.13,2.06,-0.17,0.73,0.56,18.34,359.3,68,11.59,0
2022-05-29 17:20:00,0.03,0.12,2.07,-0.15,0.69,0.54,15.69,8.82,68,11.58,0
2022-05-29 17:25:00,0.04,-0.03,2.07,-0.11,0.84,0.73,20.76,7.82,67,11.65,0
2022-05-29 17:30:00,0.13,0,2.07,-0.07,0.85,0.78,15.28,16.39,67,11.75,0
2022-05-29 17:35:00,0.05,0.07,2.07,-0.08,0.94,0.86,13.74,21.75,67,11.78,0
2022-05-29 17:40:00,0.19,0.06,2.08,-0.09,1.06,0.98,10.8,12.03,68,11.66,0
2022-05-29 17:45:00,-0.04,0.09,2.07,-0.11,1.07,0.96,17.79,6.99,68,11.6,0
2022-05-29 17:50:00,0.11,0.1,2.08,-0.15,0.91,0.76,16.05,3.95,68,11.6,0
2022-05-29 17:55:00,-0.02,0.05,2.08,-0.14,0.84,0.7,11.01,21.25,68,11.52,0
2022-05-29 18:00:00,0.16,0.01,2.08,-0.14,0.73,0.59,16.88,15.72,66,11.52,0
2022-05-29 18:05:00,-0.07,0.05,2.07,-0.15,0.67,0.51,16.97,33.11,66,11.41,0
2022-05-29 18:10:00,0.06,0.03,2.06,-0.12,0.66,0.54,13.01,14.06,67,11.3,0
2022-05-29 18:15:00,0.16,0.05,2.05,-0.11,0.78,0.67,14.75,14.6,66,11.38,0
2022-05-29 18:20:00,0.17,0.03,2.06,-0.11,0.82,0.71,11.47,10.23,66,11.52,0
2022-05-29 18:25:00,-0.02,0.01,2.07,-0.09,0.81,0.72,14.88,9.02,65,11.65,0
2022-05-29 18:30:00,0.07,-0.03,2.07,-0.11,0.76,0.66,16.03,8.78,65,11.77,0
2022-05-29 18:35:00,0.06,-0.07,2.09,-0.14,0.77,0.62,15.2,5.49,65,11.8,0
2022-05-29 18:40:00,-0.02,-0.07,2.14,-0.13,0.73,0.6,17.15,6.35,65,11.81,0
2022-05-29 18:45:00,0,-0.05,2.12,-0.11,0.76,0.65,13.75,5.22,66,11.9,0
2022-05-29 18:50:00,0.13,0.04,2.09,-0.08,0.73,0.65,13.93,3.15,66,12,0
2022-05-29 18:55:00,0.1,0.08,2.09,-0.1,0.8,0.71,14.2,10.97,66,12,0
2022-05-29 19:00:00,0.2,0.11,2.09,-0.13,0.89,0.77,14.12,14.08,65,12.08,0
2022-05-29 19:05:00,-0.07,0.02,2.09,-0.1,0.85,0.75,14.18,3.46,65,12.1,0
2022-05-29 19:10:00,0.23,0.04,2.09,-0.1,0.65,0.55,18.27,6.34,63,12.08,0
2022-05-29 19:15:00,-0.07,0.05,2.05,-0.15,0.5,0.35,15.71,6.13,62,11.98,0
2022-05-29 19:20:00,-0.11,0.02,2.08,-0.16,0.41,0.26,15.5,7.46,61,11.86,0
2022-05-29 19:25:00,0.2,-0.02,2.08,-0.16,0.4,0.24,13.5,5.22,61,11.74,0
2022-05-29 19:30:00,0.07,0.05,2.08,-0.17,0.36,0.18,16.53,8.05,61,11.72,0
2022-05-29 19:35:00,-0.08,0.03,2.06,-0.18,0.3,0.12,12.83,1.57,61,11.7,0
2022-05-29 19:40:00,0.02,0.03,2.05,-0.15,0.24,0.09,12.8,1.63,62,11.68,0
2022-05-29 19:45:00,0.1,-0.01,2.06,-0.15,0.24,0.08,11.22,0.39,62,11.69,0
2022-05-29 19:50:00,-0.2,0.02,2.07,-0.16,0.24,0.09,11.75,3.34,63,11.6,0
2022-05-29 19:55:00,0.09,-0.12,2.08,-0.15,0.21,0.06,13.62,0.83,63,11.6,0
2022-05-29 20:00:00,0.03,-0.06,2.06,-0.17,0.23,0.06,11.41,351.6,63,11.53,0
2022-05-29 20:05:00,0.14,0.01,2.04,-0.15,0.24,0.09,10.72,355.8,63,11.44,0
2022-05-29 20:10:00,0.17,0.03,2.06,-0.14,0.22,0.08,11.17,3.55,63,11.4,0
2022-05-29 20:15:00,-0.13,0.01,2.08,-0.14,0.29,0.15,12.2,1.8,63,11.45,0
2022-05-29 20:20:00,0.1,0.06,2.07,-0.14,0.32,0.18,12.02,358.9,63,11.35,0
2022-05-29 20:25:00,0.09,0.04,2.12,-0.15,0.34,0.2,9.33,1.1,64,11.27,0
2022-05-29 20:30:00,0.05,0.06,2.14,-0.13,0.37,0.24,9.83,4.82,64,11.2,0
2022-05-29 20:35:00,-0.18,0.07,2.1,-0.17,0.44,0.27,8.1,8.07,64,11.16,0
2022-05-29 20:40:00,0,0.01,2.08,-0.13,0.46,0.32,7.61,12.02,65,11.09,0
2022-05-29 20:45:00,0.01,-0.04,2.08,-0.14,0.46,0.32,7.66,6.04,65,11.1,0
2022-05-29 20:50:00,0.27,-0.02,2.08,-0.19,0.55,0.36,6.49,8.96,65,11.1,0
2022-05-29 20:55:00,-0.32,0.06,2.07,-0.15,0.56,0.41,6.65,16.7,66,11.1,0
2022-05-29 21:00:00,0.24,-0.03,2.07,-0.14,0.57,0.42,7.26,9.78,66,11.1,0
2022-05-29 21:05:00,0.11,0.03,2.08,-0.19,0.64,0.45,6.6,0.91,66,11.1,0
2022-05-29 21:10:00,-0.13,0.08,2.08,-0.19,0.64,0.45,6.97,4.86,66,11.1,0
2022-05-29 21:15:00,0.03,0.08,2.09,-0.19,0.62,0.44,8.98,4.44,66,11,0
2022-05-29 21:20:00,-0.05,0.08,2.09,-0.19,0.68,0.5,7.82,8.92,66,10.94,0
2022-05-29 21:25:00,-0.03,0,2.08,-0.16,0.67,0.51,7.35,14.12,67,10.78,0
2022-05-29 21:30:00,-0.02,-0.04,2.09,-0.17,0.7,0.53,6.42,22.99,68,10.55,0
2022-05-29 21:35:00,0.06,0.07,2.1,-0.17,0.78,0.6,6.19,27.29,69,10.31,0
2022-05-29 21:40:00,0,0.08,2.08,-0.15,0.91,0.76,4.47,12.54,70,10.06,0
2022-05-29 21:45:00,-0.09,0.01,2.08,-0.17,1.05,0.89,5.88,355.8,71,9.94,0
2022-05-29 21:50:00,0.07,0.03,2.09,-0.18,0.98,0.8,5.41,355.6,70,9.96,0
2022-05-29 21:55:00,-0.12,0.03,2.09,-0.13,0.78,0.65,8.05,354.9,69,10,0
2022-05-29 22:00:00,0.19,-0.04,2.08,-0.16,0.72,0.56,9.23,346.1,67,10.2,0
2022-05-29 22:05:00,-0.03,-0.04,2.09,-0.18,0.61,0.44,8.79,345.8,66,10.23,0
2022-05-29 22:10:00,-0.14,-0.01,2.08,-0.17,0.47,0.3,8.66,342.3,67,10.12,0
2022-05-29 22:15:00,-0.11,-0.01,2.08,-0.17,0.37,0.2,7.06,344.8,66,10.02,0
2022-05-29 22:20:00,0.03,-0.07,2.08,-0.17,0.27,0.1,9.59,347,63,10.03,0
2022-05-29 22:25:00,0.01,0.04,2.1,-0.14,0.17,0.03,11.36,352.3,59,10.1,0
2022-05-29 22:30:00,-0.18,-0.07,2.08,-0.13,0.15,0.02,9.31,348.1,58,9.93,0
2022-05-29 22:35:00,-0.06,-0.09,2.07,-0.16,0.2,0.04,6.62,337.9,59,9.58,0
2022-05-29 22:40:00,0.12,-0.08,2.09,-0.11,0.16,0.04,11.19,346.6,59,9.24,0
2022-05-29 22:45:00,-0.07,-0.05,2.07,-0.16,0.19,0.03,10,345.6,58,9.22,0
2022-05-29 22:50:00,0.17,-0.12,2.08,-0.14,0.16,0.02,10.05,347.7,58,8.98,0
2022-05-29 22:55:00,-0.03,-0.1,2.1,-0.17,0.16,-0.01,8.27,351.1,59,8.78,0
2022-05-29 23:00:00,0.18,-0.04,2.08,-0.16,0.2,0.03,7.82,343.6,59,8.55,0
2022-05-29 23:05:00,0.05,-0.02,2.08,-0.15,0.13,-0.02,7.13,337.6,60,8.27,0
2022-05-29 23:10:00,0.04,-0.02,2.08,-0.16,0.13,-0.03,6.12,327.2,62,7.81,0
2022-05-29 23:15:00,-0.15,-0.05,2.08,-0.15,0.13,-0.02,8.05,328.6,64,7.58,0
2022-05-29 23:20:00,-0.34,-0.04,2.1,-0.17,0.17,-0.01,8.94,334,64,7.58,0
2022-05-29 23:25:00,0.02,-0.06,2.1,-0.18,0.15,-0.04,10.46,336.9,63,7.7,0
2022-05-29 23:30:00,0.1,-0.05,2.09,-0.18,0.19,0.01,10.42,338.1,61,7.8,0
2022-05-29 23:35:00,0.13,-0.1,2.08,-0.16,0.18,0.02,7.67,344.2,61,7.62,0
2022-05-29 23:40:00,0.02,0.04,2.16,-0.16,0.2,0.04,9.71,342.9,62,7.47,0
2022-05-29 23:45:00,0.03,0.11,2.16,-0.16,0.18,0.01,9.15,338.5,61,7.4,0
2022-05-29 23:50:00,0.15,-0.02,2.14,-0.15,0.15,0,6.91,335,62,7.17,0
2022-05-29 23:55:00,-0.02,-0.08,2.09,-0.15,0.17,0.02,5.93,328.9,64,6.92,0
2022-05-30 00:00:00,-0.06,-0.05,2.09,-0.15,0.14,0,6.27,329.8,65,6.59,0
2022-05-30 00:05:00,0.13,-0.01,2.11,-0.19,0.17,-0.02,6.41,328.2,66,6.52,0
2022-05-30 00:10:00,0.08,0,2.12,-0.15,0.12,-0.03,6.06,327.2,67,6.16,0
2022-05-30 00:15:00,-0.08,0.03,2.1,-0.15,0.13,-0.02,6.1,325.2,68,5.86,0
2022-05-30 00:20:00,0.13,-0.01,2.11,-0.19,0.19,0,7.09,324.2,68,5.81,0
2022-05-30 00:25:00,0.13,-0.05,2.12,-2.94,-2.73,-2.83,6.65,325.3,67,5.72,0
2022-05-30 00:30:00,0.07,-0.09,2.14,-0.49,-0.14,-0.33,6.65,327.8,67,5.68,0
2022-05-30 00:35:00,0.14,-0.14,2.14,-0.16,0.14,-0.02,5.51,322.7,68,5.44,0
2022-05-30 00:40:00,0.13,-0.04,2.1,-0.18,0.21,0.02,5.37,320.1,69,5.04,0
2022-05-30 00:45:00,-0.01,-0.05,2.1,-0.15,0.14,-0.01,5.78,321.1,70,4.64,0
2022-05-30 00:50:00,-0.02,-0.03,2.1,-0.19,0.21,0.02,6.16,321.8,70,4.55,0
2022-05-30 00:55:00,0.11,0,2.1,-0.17,0.14,-0.03,5.22,322.4,70,4.42,0
2022-05-30 01:00:00,-0.02,-0.09,Z/S,-0.17,0.15,-0.02,5.25,325,71,4.08,0
2022-05-30 01:05:00,Z/S,-0.01,Z/S,-0.15,0.14,-0.01,4.63,324.9,72,3.9,0
2022-05-30 01:10:00,Z/S,0.01,Z/S,-0.16,0.16,0,5.03,322.9,73,3.59,0
2022-05-30 01:15:00,Z/S,0,Z/S,-0.14,0.11,-0.03,4.56,321.4,74,3.5,0
2022-05-30 01:20:00,Z/S,-0.03,Z/S,-0.2,0.17,-0.03,4.86,317.5,74,3.37,0
2022-05-30 01:25:00,Z/S,-0.04,Z/S,-0.17,0.12,-0.04,4.86,319.5,74,3.3,0
2022-05-30 01:30:00,Z/S,0.05,Z/S,-0.15,0.13,-0.01,5.26,323.5,74,3.19,0
2022-05-30 01:35:00,Z/S,0.02,Z/S,-0.15,0.14,-0.01,4.8,325.4,74,3.08,0
2022-05-30 01:40:00,Z/S,-0.04,Z/S,-0.14,0.17,0.03,4.37,331.3,74,2.97,0
2022-05-30 01:45:00,Z/S,0.07,Z/S,-0.16,0.17,0,3.91,314.6,75,2.66,0
2022-05-30 01:50:00,Z/S,-0.02,Z/S,-0.15,0.14,-0.01,3.8,316.3,76,2.46,0
2022-05-30 01:55:00,Z/S,-0.08,Z/S,-0.17,0.2,0.03,3.6,320.4,78,2.21,0
2022-05-30 02:00:00,Z/S,-0.09,Z/S,-0.13,0.21,0.08,3.32,320.4,79,1.8,0
2022-05-30 02:05:00,0,Z/S,2.12,-0.15,0.12,-0.02,3.54,323.2,82,1.44,0
2022-05-30 02:10:00,0.06,Z/S,2.13,-0.15,0.12,-0.03,4.45,311.3,82,1.18,0
2022-05-30 02:15:00,0.06,Z/S,2.13,-0.17,0.14,-0.03,6.14,311.5,81,1.16,0
2022-05-30 02:20:00,0.13,Z/S,2.14,-0.17,0.16,-0.01,6.38,311.4,80,1.44,0
2022-05-30 02:25:00,-0.03,Z/S,2.15,-0.16,0.13,-0.03,6.95,313.5,78,1.79,0
2022-05-30 02:30:00,0.11,Z/S,2.14,-0.17,0.14,-0.02,6.48,312.6,76,2.21,0
2022-05-30 02:35:00,0.01,Z/S,2.14,-0.15,0.15,0,6.37,316.2,75,2.26,0
2022-05-30 02:40:00,-0.07,Z/S,2.15,-0.17,0.24,0.06,5.83,314.7,75,2.22,0
2022-05-30 02:45:00,0.03,Z/S,2.16,-0.17,0.18,0.01,5.71,314.3,75,2.03,0
2022-05-30 02:50:00,-0.08,Z/S,2.2,-0.17,0.17,0,5.5,313,74,2.05,0
2022-05-30 02:55:00,0.03,Z/S,2.24,-0.18,0.17,-0.01,4.61,314.8,74,1.95,0
2022-05-30 03:00:00,-0.21,Z/S,2.45,-0.15,0.14,-0.02,5.63,311.4,74,1.81,0
2022-05-30 03:05:00,-0.18,2.87,2.67,-0.16,0.15,-0.01,4.6,308.8,74,1.86,0
2022-05-30 03:10:00,0.15,3.68,2.61,-0.17,0.17,0,4.03,313,74,1.77,0
2022-05-30 03:15:00,0.01,2.91,2.59,-0.16,0.16,0,4.38,310.2,75,1.38,0
2022-05-30 03:20:00,0.11,3.49,2.6,-0.15,0.11,-0.04,4.84,311.1,77,1.11,0
2022-05-30 03:25:00,0.25,3.09,2.59,-0.15,0.15,0,4.19,310.8,78,0.93,0
2022-05-30 03:30:00,0,2.83,2.52,-0.17,0.14,-0.03,3.82,313.1,78,0.74,0
2022-05-30 03:35:00,-0.07,2.14,2.49,-0.15,0.14,-0.02,3.51,297.2,80,0.35,0
2022-05-30 03:40:00,0.1,1.33,2.33,-0.16,0.13,-0.03,3.78,299.9,81,-0.15,0
2022-05-30 03:45:00,0.07,0.99,2.35,-0.14,0.11,-0.03,4.23,310.3,82,-0.2,0
2022-05-30 03:50:00,0.03,0.95,2.32,-0.14,0.11,-0.04,4.32,306.2,82,-0.12,0
2022-05-30 03:55:00,-0.18,0.58,2.31,-0.18,0.15,-0.03,4.77,310,82,0,0
2022-05-30 04:00:00,0.15,0.34,2.26,-0.12,0.09,-0.03,4.37,319.3,82,-0.13,0
2022-05-30 04:05:00,-0.09,0.14,2.24,-0.14,0.12,-0.02,5.79,319.1,83,-0.18,0
2022-05-30 04:10:00,0.01,0.13,2.21,-0.17,0.13,-0.03,5.55,320.6,82,0.02,0
2022-05-30 04:15:00,-0.08,0.03,2.22,-0.16,0.14,-0.02,6.78,318,81,0.36,0
2022-05-30 04:20:00,0.08,-0.03,2.24,-0.13,0.13,0,6.39,322.9,79,0.68,0
